I,I_CONV,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
500,-1,5.64793359,5.64793359,5.64793359,0.791666667,1,1,1,0.642857143,0,0,0,0,0.874010271,0.33939951,1,4,0.4,1000,50,1X+2X
500,-1,5.669935623,5.669935623,5.669935623,0.892857143,1,1,1,0.571428571,0,0,0,0,0.88238341,0.3232665,1,4,0.4,1000,50,1X+2X
500,-1,5.835401617,5.835401617,5.835401617,0.642857143,1,1,1,0.5,0,0,0,0,0.881529068,0.811015406,1,4,0.4,1000,50,1X+2X
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
