I,I_CONV,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
500,-1,5.6393862106246,5.6393862106246,5.639386210624562,0.7797619047619176,1.0,1.0,1.0,0.5714285714285648,0.0,0.0,0.0,0.0,0.8881957344341328,0.39999999999999436,1.0,4,0.4,1000,50,1X+2X
500,-1,5.876439583808005,5.876439583808005,5.876439583807956,0.773809523809519,1.0,1.0,1.0,0.6428571428571448,0.0,0.0,0.0,0.0,0.9497478544847068,0.5100250626566527,1.0,4,0.4,1000,50,1X+2X
