i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,1.963,-0.262,0.772,0.625,0.125,0.5,0.455,0.071,-0.071,-0.0,0.0,-0.3,0.405,0.154,0.05,4,0.4,20,1,1X+2X
1,2.985,0.422,1.181,0.762,0.625,0.5,0.55,0.429,-0.056,-0.0,0.0,-0.329,0.386,0.118,0.05,4,0.4,20,1,1X+2X
0,2.342,-0.208,0.992,0.608,0.375,1.0,0.25,0.143,-0.071,-0.143,0.0,-0.146,0.326,0.0,0.05,4,0.4,20,1,1X+2X
1,2.342,0.476,1.345,0.608,0.375,1.0,0.25,0.143,-0.071,-0.143,0.0,-0.146,0.326,0.0,0.1,4,0.4,20,1,1X+2X
0,2.358,-0.099,0.971,0.714,0.375,0.5,0.625,0.143,-0.059,-0.0,0.0,-0.226,0.285,0.0,0.05,4,0.4,20,1,1X+2X
1,3.301,-0.017,1.441,0.881,0.75,0.5,1.0,0.0,-0.056,-0.0,0.0,-0.226,0.327,0.125,0.05,4,0.4,20,1,1X+2X
0,2.228,-0.718,0.794,0.673,0.25,0.5,0.5,0.0,0.0,-0.0,0.0,-0.25,0.431,0.125,0.15,4,0.4,20,1,1X+2X
1,2.228,0.23,1.367,0.673,0.25,0.5,0.5,0.0,0.0,-0.0,0.0,-0.25,0.431,0.125,0.2,4,0.4,20,1,1X+2X
0,2.892,-0.815,0.97,0.729,0.5,0.5,0.654,0.143,0.0,-0.0,0.0,-0.271,0.637,0.0,0.1,4,0.4,20,1,1X+2X
1,2.892,0.447,1.845,0.729,0.5,0.5,0.654,0.143,0.0,-0.0,0.0,-0.271,0.637,0.0,0.15,4,0.4,20,1,1X+2X
0,2.938,-0.341,1.326,0.771,0.625,0.5,0.727,0.071,0.0,-0.0,0.0,-0.083,0.327,0.0,0.1,4,0.4,20,1,1X+2X
1,3.497,0.216,1.827,0.762,0.75,0.5,1.0,0.286,0.0,-0.0,0.0,-0.15,0.349,0.0,0.05,4,0.4,20,1,1X+2X
0,2.993,-0.287,1.113,0.536,0.25,1.0,0.25,0.429,0.0,-0.045,0.0,-0.081,0.404,0.251,0.05,4,0.4,20,1,1X+2X
1,2.993,0.42,1.645,0.536,0.25,1.0,0.25,0.429,0.0,-0.045,0.0,-0.081,0.404,0.251,0.1,4,0.4,20,1,1X+2X
0,2.827,-0.397,0.973,0.586,0.5,0.5,0.5,0.214,0.0,-0.045,0.0,-0.14,0.462,0.25,0.1,4,0.4,20,1,1X+2X
1,2.827,0.236,1.63,0.586,0.5,0.5,0.5,0.214,0.0,-0.045,0.0,-0.14,0.462,0.25,0.15,4,0.4,20,1,1X+2X
0,2.408,-0.57,1.006,0.682,0.5,0.5,0.5,0.143,0.0,-0.048,0.0,-0.411,0.342,0.2,0.1,4,0.4,20,1,1X+2X
1,2.656,0.185,1.71,0.744,0.625,0.5,0.65,0.0,0.0,-0.05,0.0,-0.349,0.361,0.175,0.05,4,0.4,20,1,1X+2X
0,2.85,-0.364,0.668,0.728,0.375,0.5,0.833,0.071,0.0,-0.0,0.0,-0.343,0.486,0.2,0.05,4,0.4,20,1,1X+2X
1,2.85,0.316,1.195,0.728,0.375,0.5,0.833,0.071,0.0,-0.0,0.0,-0.343,0.486,0.2,0.1,4,0.4,20,1,1X+2X
0,2.845,-0.174,0.998,0.667,0.625,0.5,0.625,0.286,0.0,-0.0,0.0,-0.292,0.223,0.212,0.1,4,0.4,20,1,1X+2X
1,2.845,0.199,1.691,0.667,0.625,0.5,0.625,0.286,0.0,-0.0,0.0,-0.292,0.223,0.212,0.15,4,0.4,20,1,1X+2X
0,2.643,-0.314,0.925,0.7,0.375,0.5,0.611,0.071,0.0,-0.0,0.0,-0.256,0.509,0.133,0.1,4,0.4,20,1,1X+2X
1,2.643,0.216,1.516,0.7,0.375,0.5,0.611,0.071,0.0,-0.0,0.0,-0.256,0.509,0.133,0.15,4,0.4,20,1,1X+2X
0,2.541,-0.179,1.313,0.556,0.25,1.0,0.5,0.143,0.0,-0.056,0.0,-0.062,0.21,0.0,0.05,4,0.4,20,1,1X+2X
1,3.019,0.838,1.72,0.615,0.625,1.0,0.562,0.143,-0.045,-0.0,0.0,-0.271,0.39,0.0,0.05,4,0.4,20,1,1X+2X
0,2.782,-0.687,1.222,0.643,0.5,1.0,0.438,0.071,0.0,-0.0,0.0,-0.363,0.493,0.0,0.1,4,0.4,20,1,1X+2X
1,2.782,0.352,1.859,0.643,0.5,1.0,0.438,0.071,0.0,-0.0,0.0,-0.363,0.493,0.0,0.15,4,0.4,20,1,1X+2X
0,2.671,-0.308,1.024,0.708,0.25,0.5,1.0,0.071,-0.118,-0.0,0.0,-0.292,0.346,0.205,0.05,4,0.4,20,1,1X+2X
1,2.89,0.523,1.617,0.802,0.75,0.5,0.75,0.071,0.0,-0.118,0.0,-0.17,0.305,0.0,0.05,4,0.4,20,1,1X+2X
0,2.753,-0.627,1.406,0.655,0.75,1.0,0.4,0.0,-0.111,-0.0,0.0,-0.238,0.18,0.118,0.1,4,0.4,20,1,1X+2X
1,3.097,1.024,2.186,0.825,0.375,1.0,0.55,0.214,-0.143,-0.0,0.0,-0.208,0.484,0.0,0.05,4,0.4,20,1,1X+2X
0,1.991,-0.133,0.933,0.662,0.25,0.5,0.35,0.143,-0.059,-0.059,0.0,-0.212,0.282,0.133,0.1,4,0.4,20,1,1X+2X
1,2.096,0.296,1.388,0.62,0.375,0.5,0.5,0.143,-0.105,-0.0,0.0,-0.134,0.198,0.0,0.05,4,0.4,20,1,1X+2X
