i,MAX_F,MIN_F,MEAN_F,MEDIAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
68,3.541,1.319,1.893,1.822,0.693,0.5,1.0,0.7,0.0,0.0,-0.0,0.0,-0.137,0.564,0.221,0.001,8,0.5,1000,50,NONE
69,3.297,1.358,1.886,1.824,0.63,0.375,1.0,0.6,0.067,0.0,-0.0,0.0,-0.137,0.564,0.198,0.001,8,0.5,1000,50,NONE
70,3.297,1.362,1.885,1.827,0.63,0.375,1.0,0.6,0.067,0.0,-0.0,0.0,-0.137,0.564,0.198,0.001,8,0.5,1000,50,NONE
71,3.297,1.39,1.892,1.836,0.63,0.375,1.0,0.6,0.067,0.0,-0.0,0.0,-0.137,0.564,0.198,0.001,8,0.5,1000,50,NONE
72,3.326,1.397,1.913,1.845,0.63,0.375,1.0,0.6,0.067,0.0,-0.0,0.0,-0.112,0.564,0.203,0.001,8,0.5,1000,50,NONE
73,3.278,1.353,1.907,1.844,0.726,0.5,1.0,0.536,0.067,0.0,-0.071,0.0,-0.217,0.482,0.256,0.001,8,0.5,1000,50,NONE
74,3.396,1.376,1.909,1.843,0.722,0.312,1.0,0.875,0.1,-0.019,-0.019,0.0,-0.356,0.545,0.237,0.001,8,0.5,1000,50,NONE
75,3.411,1.391,1.91,1.855,0.732,0.438,1.0,1.0,0.0,-0.019,-0.019,0.0,-0.356,0.5,0.136,0.001,8,0.5,1000,50,NONE
76,3.647,1.389,1.909,1.851,0.738,0.625,1.0,0.639,0.167,0.0,-0.0,0.0,-0.244,0.56,0.163,0.001,8,0.5,1000,50,NONE
77,3.514,1.372,1.908,1.847,0.738,0.688,1.0,0.639,0.067,0.0,-0.027,0.0,-0.244,0.462,0.193,0.001,8,0.5,1000,50,NONE
78,3.514,1.372,1.912,1.857,0.738,0.688,1.0,0.639,0.067,0.0,-0.027,0.0,-0.244,0.462,0.193,0.001,8,0.5,1000,50,NONE
79,3.514,1.378,1.908,1.859,0.738,0.688,1.0,0.639,0.067,0.0,-0.027,0.0,-0.244,0.462,0.193,0.001,8,0.5,1000,50,NONE
80,3.669,1.394,1.919,1.854,0.674,0.625,1.0,0.812,0.033,0.0,-0.0,0.0,-0.129,0.603,0.051,0.001,8,0.5,1000,50,NONE
81,3.669,1.407,1.924,1.864,0.674,0.625,1.0,0.812,0.033,0.0,-0.0,0.0,-0.129,0.603,0.051,0.001,8,0.5,1000,50,NONE
82,3.669,1.387,1.919,1.869,0.674,0.625,1.0,0.812,0.033,0.0,-0.0,0.0,-0.129,0.603,0.051,0.001,8,0.5,1000,50,NONE
83,3.508,1.369,1.903,1.851,0.674,0.562,1.0,0.8,0.033,0.0,-0.023,0.0,-0.129,0.539,0.051,0.001,8,0.5,1000,50,NONE
84,3.476,1.387,1.896,1.85,0.674,0.562,1.0,0.767,0.033,0.0,-0.023,0.0,-0.129,0.539,0.053,0.001,8,0.5,1000,50,NONE
85,3.602,1.416,1.909,1.844,0.64,0.562,1.0,0.607,0.133,0.0,-0.0,0.0,-0.174,0.647,0.186,0.001,8,0.5,1000,50,NONE
86,3.426,1.405,1.906,1.853,0.577,0.438,1.0,0.5,0.133,0.0,-0.0,0.0,-0.174,0.647,0.305,0.001,8,0.5,1000,50,NONE
87,3.365,1.422,1.909,1.842,0.629,0.312,1.0,0.875,0.167,0.0,-0.0,0.0,-0.279,0.476,0.185,0.001,8,0.5,1000,50,NONE
88,3.365,1.407,1.918,1.86,0.629,0.312,1.0,0.875,0.167,0.0,-0.0,0.0,-0.279,0.476,0.185,0.001,8,0.5,1000,50,NONE
89,3.197,1.405,1.901,1.84,0.623,0.375,1.0,0.679,0.167,0.0,-0.024,0.0,-0.212,0.434,0.156,0.001,8,0.5,1000,50,NONE
90,3.133,1.415,1.907,1.846,0.623,0.375,1.0,0.643,0.133,0.0,-0.024,0.0,-0.212,0.434,0.16,0.001,8,0.5,1000,50,NONE
91,3.156,1.38,1.905,1.847,0.614,0.375,1.0,0.583,0.067,0.0,-0.0,-0.125,-0.238,0.582,0.297,0.001,8,0.5,1000,50,NONE
92,3.462,1.406,1.904,1.844,0.459,0.312,1.0,0.55,0.267,0.0,-0.0,0.0,-0.196,0.867,0.203,0.001,8,0.5,1000,50,NONE
93,3.181,1.38,1.909,1.868,0.614,0.562,1.0,0.583,0.067,0.0,-0.0,-0.125,-0.238,0.541,0.176,0.001,8,0.5,1000,50,NONE
94,3.33,1.418,1.931,1.884,0.543,0.188,1.0,0.538,0.2,0.0,-0.0,0.0,-0.246,0.867,0.24,0.001,8,0.5,1000,50,NONE
95,3.33,1.342,1.926,1.879,0.543,0.188,1.0,0.538,0.2,0.0,-0.0,0.0,-0.246,0.867,0.24,0.001,8,0.5,1000,50,NONE
96,3.472,1.423,1.936,1.878,0.629,0.438,1.0,0.85,0.067,0.0,-0.04,0.0,-0.247,0.531,0.246,0.001,8,0.5,1000,50,NONE
97,3.241,1.402,1.928,1.867,0.731,0.438,1.0,0.571,0.233,-0.08,-0.04,0.0,-0.056,0.444,0.0,0.001,8,0.5,1000,50,NONE
98,3.182,1.376,1.917,1.86,0.545,0.438,1.0,0.55,0.133,0.0,-0.04,0.0,-0.247,0.553,0.25,0.001,8,0.5,1000,50,NONE
99,3.182,1.42,1.926,1.884,0.545,0.438,1.0,0.55,0.133,0.0,-0.04,0.0,-0.247,0.553,0.25,0.001,8,0.5,1000,50,NONE
100,3.326,1.423,1.929,1.876,0.625,0.438,1.0,0.447,0.333,0.0,-0.0,0.0,-0.156,0.45,0.189,0.001,8,0.5,1000,50,NONE
101,3.154,1.379,1.931,1.891,0.545,0.5,1.0,0.55,0.133,0.0,-0.02,0.0,-0.247,0.518,0.174,0.001,8,0.5,1000,50,NONE
102,3.154,1.362,1.898,1.862,0.545,0.5,1.0,0.55,0.133,0.0,-0.02,0.0,-0.247,0.518,0.174,0.001,8,0.5,1000,50,NONE
103,3.154,1.394,1.902,1.846,0.545,0.5,1.0,0.55,0.133,0.0,-0.02,0.0,-0.247,0.518,0.174,0.001,8,0.5,1000,50,NONE
104,3.154,1.294,1.882,1.839,0.545,0.5,1.0,0.55,0.133,0.0,-0.02,0.0,-0.247,0.518,0.174,0.001,8,0.5,1000,50,NONE
105,3.258,1.34,1.889,1.828,0.65,0.625,1.0,0.625,0.1,-0.023,-0.023,0.0,-0.22,0.415,0.108,0.001,8,0.5,1000,50,NONE
106,3.258,1.364,1.897,1.833,0.65,0.625,1.0,0.625,0.1,-0.023,-0.023,0.0,-0.22,0.415,0.108,0.001,8,0.5,1000,50,NONE
107,3.195,1.361,1.887,1.84,0.659,0.375,1.0,0.562,0.1,0.0,-0.049,0.0,-0.191,0.522,0.216,0.001,8,0.5,1000,50,NONE
108,3.195,1.321,1.885,1.828,0.659,0.375,1.0,0.562,0.1,0.0,-0.049,0.0,-0.191,0.522,0.216,0.001,8,0.5,1000,50,NONE
109,3.349,1.311,1.876,1.822,0.659,0.5,1.0,0.562,0.1,0.0,-0.049,0.0,-0.191,0.604,0.162,0.001,8,0.5,1000,50,NONE
110,3.349,1.344,1.891,1.832,0.659,0.5,1.0,0.562,0.1,0.0,-0.049,0.0,-0.191,0.604,0.162,0.001,8,0.5,1000,50,NONE
111,3.428,1.331,1.897,1.843,0.67,0.75,1.0,0.5,0.233,0.0,-0.0,0.0,-0.197,0.379,0.092,0.001,8,0.5,1000,50,NONE
112,3.428,1.347,1.892,1.844,0.67,0.75,1.0,0.5,0.233,0.0,-0.0,0.0,-0.197,0.379,0.092,0.001,8,0.5,1000,50,NONE
113,3.263,1.349,1.891,1.846,0.563,0.25,1.0,0.769,0.333,0.0,-0.0,0.0,-0.287,0.403,0.231,0.001,8,0.5,1000,50,NONE
114,3.21,1.348,1.887,1.845,0.731,0.375,1.0,0.8,0.067,0.0,-0.026,0.0,-0.137,0.287,0.112,0.001,8,0.5,1000,50,NONE
115,3.161,1.375,1.898,1.852,0.618,-0.062,1.0,0.812,0.067,0.0,-0.0,0.0,-0.163,0.638,0.251,0.001,8,0.5,1000,50,NONE
116,3.217,1.414,1.909,1.848,0.781,0.5,1.0,0.632,0.133,0.0,-0.0,-0.125,-0.194,0.329,0.161,0.001,8,0.5,1000,50,NONE
117,3.741,1.399,1.92,1.854,0.762,0.688,1.0,0.875,0.133,0.0,-0.0,0.0,-0.289,0.436,0.137,0.001,8,0.5,1000,50,NONE
118,3.17,1.426,1.936,1.89,0.635,0.625,1.0,0.417,0.267,0.0,-0.067,0.0,-0.188,0.411,0.069,0.001,8,0.5,1000,50,NONE
119,3.3,1.393,1.924,1.872,0.668,0.438,1.0,0.85,0.0,0.0,-0.0,0.0,-0.331,0.446,0.229,0.001,8,0.5,1000,50,NONE
120,3.333,1.416,1.918,1.872,0.605,0.5,1.0,0.429,0.267,0.0,-0.0,0.0,-0.157,0.388,0.302,0.001,8,0.5,1000,50,NONE
121,3.333,1.382,1.902,1.847,0.605,0.5,1.0,0.429,0.267,0.0,-0.0,0.0,-0.157,0.388,0.302,0.001,8,0.5,1000,50,NONE
122,3.333,1.371,1.89,1.837,0.605,0.5,1.0,0.429,0.267,0.0,-0.0,0.0,-0.157,0.388,0.302,0.001,8,0.5,1000,50,NONE
123,3.333,1.416,1.917,1.873,0.605,0.5,1.0,0.429,0.267,0.0,-0.0,0.0,-0.157,0.388,0.302,0.001,8,0.5,1000,50,NONE
124,3.404,1.416,1.931,1.886,0.583,0.625,1.0,0.864,0.0,0.0,-0.02,0.0,-0.224,0.432,0.143,0.001,8,0.5,1000,50,NONE
125,3.379,1.409,1.936,1.894,0.669,0.375,1.0,1.0,0.0,0.0,-0.02,0.0,-0.199,0.428,0.125,0.001,8,0.5,1000,50,NONE
126,3.47,1.368,1.911,1.862,0.683,0.625,1.0,0.85,0.067,0.0,-0.04,0.0,-0.199,0.381,0.104,0.001,8,0.5,1000,50,NONE
127,3.47,1.403,1.919,1.869,0.683,0.625,1.0,0.85,0.067,0.0,-0.04,0.0,-0.199,0.381,0.104,0.001,8,0.5,1000,50,NONE
128,3.451,1.406,1.922,1.871,0.669,0.625,1.0,0.85,0.067,0.0,-0.04,0.0,-0.185,0.381,0.085,0.001,8,0.5,1000,50,NONE
129,3.215,1.323,1.908,1.85,0.733,0.562,0.5,1.0,0.167,0.0,-0.089,0.0,-0.166,0.457,0.05,0.001,8,0.5,1000,50,NONE
130,3.23,1.406,1.935,1.876,0.652,0.562,0.5,0.778,0.2,0.0,-0.02,0.0,-0.287,0.691,0.153,0.001,8,0.5,1000,50,NONE
131,3.254,1.421,1.953,1.882,0.63,0.312,1.0,0.55,0.2,-0.02,-0.0,0.0,-0.186,0.629,0.139,0.001,8,0.5,1000,50,NONE
132,3.219,1.443,1.954,1.881,0.614,0.312,1.0,0.55,0.2,-0.02,-0.0,0.0,-0.186,0.629,0.12,0.001,8,0.5,1000,50,NONE
133,3.219,1.445,1.952,1.884,0.614,0.312,1.0,0.55,0.2,-0.02,-0.0,0.0,-0.186,0.629,0.12,0.001,8,0.5,1000,50,NONE
134,3.219,1.407,1.944,1.874,0.614,0.312,1.0,0.55,0.2,-0.02,-0.0,0.0,-0.186,0.629,0.12,0.001,8,0.5,1000,50,NONE
135,3.293,1.411,1.944,1.889,0.599,0.312,1.0,0.55,0.2,-0.02,-0.0,0.0,-0.155,0.629,0.178,0.001,8,0.5,1000,50,NONE
136,3.278,1.391,1.941,1.876,0.651,0.375,1.0,0.583,0.067,-0.024,-0.024,0.0,-0.231,0.698,0.182,0.001,8,0.5,1000,50,NONE
137,3.674,1.404,1.951,1.895,0.702,0.375,1.0,0.786,0.233,0.0,-0.033,0.0,-0.116,0.585,0.143,0.001,8,0.5,1000,50,NONE
138,3.674,1.355,1.942,1.888,0.702,0.375,1.0,0.786,0.233,0.0,-0.033,0.0,-0.116,0.585,0.143,0.001,8,0.5,1000,50,NONE
139,3.581,1.424,1.944,1.896,0.638,0.625,1.0,0.6,0.167,0.0,-0.0,0.0,-0.186,0.551,0.187,0.001,8,0.5,1000,50,NONE
140,3.659,1.402,1.933,1.882,0.638,0.625,1.0,0.6,0.167,0.0,-0.0,0.0,-0.186,0.54,0.275,0.001,8,0.5,1000,50,NONE
141,3.659,1.429,1.929,1.868,0.638,0.625,1.0,0.6,0.167,0.0,-0.0,0.0,-0.186,0.54,0.275,0.001,8,0.5,1000,50,NONE
142,3.261,1.418,1.922,1.866,0.748,0.312,0.5,0.8,0.333,0.0,-0.0,0.0,-0.058,0.463,0.162,0.001,8,0.5,1000,50,NONE
143,3.228,1.356,1.913,1.867,0.692,0.5,1.0,0.684,0.067,0.0,-0.0,0.0,-0.292,0.456,0.121,0.001,8,0.5,1000,50,NONE
144,3.337,1.381,1.921,1.859,0.708,0.688,1.0,0.8,0.067,-0.028,-0.083,0.0,-0.185,0.314,0.057,0.001,8,0.5,1000,50,NONE
145,3.285,1.397,1.92,1.856,0.708,0.625,1.0,0.786,0.067,-0.028,-0.083,0.0,-0.185,0.338,0.057,0.001,8,0.5,1000,50,NONE
146,3.216,1.42,1.915,1.864,0.651,0.75,1.0,0.389,0.167,0.0,-0.073,0.0,-0.138,0.414,0.056,0.001,8,0.5,1000,50,NONE
147,3.259,1.431,1.918,1.866,0.676,0.625,1.0,0.469,0.2,-0.024,-0.0,-0.125,-0.255,0.523,0.171,0.001,8,0.5,1000,50,NONE
148,3.148,1.4,1.923,1.88,0.7,0.375,1.0,0.679,0.133,0.0,-0.0,0.0,-0.335,0.442,0.155,0.001,8,0.5,1000,50,NONE
149,3.241,1.349,1.914,1.867,0.708,0.562,1.0,0.769,0.067,-0.027,-0.0,0.0,-0.34,0.291,0.21,0.001,8,0.5,1000,50,NONE
150,3.335,1.411,1.938,1.886,0.729,0.312,1.0,0.559,0.1,0.0,-0.0,0.0,-0.188,0.689,0.133,0.001,8,0.5,1000,50,NONE
151,3.252,1.408,1.924,1.86,0.55,0.375,1.0,0.625,0.2,-0.019,-0.0,0.0,-0.18,0.583,0.118,0.001,8,0.5,1000,50,NONE
152,3.355,1.415,1.924,1.857,0.746,0.438,1.0,0.769,0.1,-0.026,-0.0,0.0,-0.247,0.394,0.182,0.001,8,0.5,1000,50,NONE
153,3.4,1.431,1.939,1.862,0.686,0.5,1.0,0.786,0.2,-0.027,-0.027,0.0,-0.153,0.228,0.208,0.001,8,0.5,1000,50,NONE
154,3.311,1.406,1.937,1.86,0.729,0.688,1.0,0.567,0.1,-0.032,-0.032,0.0,-0.175,0.467,0.0,0.001,8,0.5,1000,50,NONE
155,3.401,1.407,1.935,1.87,0.722,0.625,0.5,0.545,0.2,-0.038,-0.0,0.0,-0.244,0.862,0.229,0.001,8,0.5,1000,50,NONE
156,3.375,1.402,1.94,1.891,0.686,0.375,1.0,0.786,0.2,-0.027,-0.054,0.0,-0.153,0.386,0.176,0.001,8,0.5,1000,50,NONE
157,3.45,1.354,1.919,1.859,0.665,0.375,1.0,0.786,0.2,-0.027,-0.054,0.0,-0.153,0.386,0.273,0.001,8,0.5,1000,50,NONE
158,3.45,1.344,1.91,1.863,0.665,0.375,1.0,0.786,0.2,-0.027,-0.054,0.0,-0.153,0.386,0.273,0.001,8,0.5,1000,50,NONE
159,3.595,1.376,1.912,1.86,0.658,0.5,1.0,0.679,0.267,-0.027,-0.054,0.0,-0.153,0.423,0.303,0.001,8,0.5,1000,50,NONE
160,3.595,1.395,1.917,1.862,0.658,0.5,1.0,0.679,0.267,-0.027,-0.054,0.0,-0.153,0.423,0.303,0.001,8,0.5,1000,50,NONE
161,3.439,1.329,1.892,1.839,0.702,0.625,1.0,0.471,0.133,0.0,-0.0,0.0,-0.176,0.434,0.25,0.001,8,0.5,1000,50,NONE
162,3.439,1.32,1.882,1.831,0.702,0.625,1.0,0.471,0.133,0.0,-0.0,0.0,-0.176,0.434,0.25,0.001,8,0.5,1000,50,NONE
163,3.289,1.334,1.882,1.822,0.803,0.438,0.5,0.795,0.267,0.0,-0.0,0.0,-0.339,0.564,0.26,0.001,8,0.5,1000,50,NONE
