i,MAX_F,MIN_F,MEAN_F,MEDIAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
260,3.202,1.408,1.906,1.837,0.709,0.562,1.0,0.545,0.1,0.0,-0.043,0.0,-0.165,0.379,0.114,0.001,8,0.5,1000,50,NONE
261,3.202,1.376,1.905,1.852,0.709,0.562,1.0,0.545,0.1,0.0,-0.043,0.0,-0.165,0.379,0.114,0.001,8,0.5,1000,50,NONE
262,3.463,1.364,1.893,1.831,0.65,0.75,1.0,0.333,0.133,0.0,-0.0,0.0,-0.21,0.627,0.179,0.001,8,0.5,1000,50,NONE
263,3.345,1.351,1.89,1.83,0.631,0.688,1.0,0.529,0.133,0.0,-0.053,0.0,-0.216,0.389,0.242,0.001,8,0.5,1000,50,NONE
264,3.188,1.42,1.922,1.857,0.709,0.5,1.0,0.545,0.1,0.0,-0.022,0.0,-0.165,0.36,0.16,0.001,8,0.5,1000,50,NONE
265,3.428,1.379,1.914,1.861,0.655,0.438,1.0,0.619,0.233,0.0,-0.026,0.0,-0.169,0.462,0.216,0.001,8,0.5,1000,50,NONE
266,3.368,1.421,1.929,1.866,0.697,0.438,1.0,0.619,0.233,-0.026,-0.026,0.0,-0.169,0.44,0.162,0.001,8,0.5,1000,50,NONE
267,3.368,1.4,1.915,1.855,0.697,0.438,1.0,0.619,0.233,-0.026,-0.026,0.0,-0.169,0.44,0.162,0.001,8,0.5,1000,50,NONE
268,3.302,1.401,1.924,1.858,0.681,0.438,1.0,0.619,0.233,-0.026,-0.026,0.0,-0.169,0.44,0.111,0.001,8,0.5,1000,50,NONE
269,3.291,1.389,1.912,1.847,0.604,0.688,1.0,0.4,0.133,-0.024,-0.0,0.0,-0.139,0.39,0.239,0.001,8,0.5,1000,50,NONE
270,3.291,1.397,1.92,1.856,0.604,0.688,1.0,0.4,0.133,-0.024,-0.0,0.0,-0.139,0.39,0.239,0.001,8,0.5,1000,50,NONE
271,3.291,1.358,1.912,1.849,0.604,0.688,1.0,0.4,0.133,-0.024,-0.0,0.0,-0.139,0.39,0.239,0.001,8,0.5,1000,50,NONE
272,3.291,1.348,1.907,1.845,0.604,0.688,1.0,0.4,0.133,-0.024,-0.0,0.0,-0.139,0.39,0.239,0.001,8,0.5,1000,50,NONE
273,3.256,1.358,1.884,1.823,0.658,0.312,1.0,0.8,0.133,0.0,-0.027,0.0,-0.175,0.434,0.121,0.001,8,0.5,1000,50,NONE
274,3.178,1.356,1.876,1.816,0.556,0.188,1.0,0.7,0.1,-0.022,-0.0,0.0,-0.152,0.745,0.063,0.001,8,0.5,1000,50,NONE
275,3.13,1.354,1.872,1.825,0.556,0.188,1.0,0.65,0.1,-0.022,-0.0,0.0,-0.152,0.745,0.065,0.001,8,0.5,1000,50,NONE
276,3.25,1.377,1.896,1.838,0.622,0.562,1.0,0.5,0.1,0.0,-0.0,0.0,-0.154,0.452,0.167,0.001,8,0.5,1000,50,NONE
277,3.475,1.377,1.904,1.85,0.601,0.688,1.0,0.6,0.1,0.0,-0.0,0.0,-0.154,0.452,0.188,0.001,8,0.5,1000,50,NONE
278,3.341,1.384,1.901,1.847,0.614,0.562,1.0,0.6,0.1,0.0,-0.0,0.0,-0.154,0.455,0.164,0.001,8,0.5,1000,50,NONE
279,3.612,1.384,1.904,1.853,0.935,0.812,0.5,0.912,0.0,0.0,-0.0,0.0,-0.242,0.479,0.216,0.001,8,0.5,1000,50,NONE
280,3.393,1.402,1.904,1.853,0.689,0.375,1.0,0.727,0.067,0.0,-0.0,0.0,-0.268,0.675,0.128,0.001,8,0.5,1000,50,NONE
281,3.305,1.367,1.912,1.851,0.568,0.5,0.5,0.812,0.1,0.0,-0.019,0.0,-0.154,0.835,0.164,0.001,8,0.5,1000,50,NONE
282,3.497,1.402,1.915,1.85,0.574,0.625,1.0,0.679,0.267,-0.026,-0.051,0.0,-0.176,0.543,0.062,0.001,8,0.5,1000,50,NONE
283,3.497,1.41,1.922,1.872,0.574,0.625,1.0,0.679,0.267,-0.026,-0.051,0.0,-0.176,0.543,0.062,0.001,8,0.5,1000,50,NONE
284,3.497,1.415,1.915,1.862,0.574,0.625,1.0,0.679,0.267,-0.026,-0.051,0.0,-0.176,0.543,0.062,0.001,8,0.5,1000,50,NONE
285,3.527,1.419,1.928,1.872,0.574,0.625,1.0,0.679,0.267,-0.026,-0.051,0.0,-0.176,0.571,0.065,0.001,8,0.5,1000,50,NONE
286,3.527,1.427,1.938,1.883,0.574,0.625,1.0,0.679,0.267,-0.026,-0.051,0.0,-0.176,0.571,0.065,0.001,8,0.5,1000,50,NONE
287,3.22,1.395,1.915,1.865,0.581,0.562,0.5,0.833,0.067,-0.019,-0.0,0.0,-0.163,0.743,0.115,0.001,8,0.5,1000,50,NONE
288,3.22,1.427,1.93,1.884,0.581,0.562,0.5,0.833,0.067,-0.019,-0.0,0.0,-0.163,0.743,0.115,0.001,8,0.5,1000,50,NONE
289,3.491,1.381,1.91,1.841,0.611,0.812,0.5,0.833,0.133,-0.019,-0.0,0.0,-0.205,0.745,0.08,0.001,8,0.5,1000,50,NONE
290,3.134,1.412,1.9,1.833,0.644,0.25,0.5,0.786,0.3,-0.022,-0.022,0.0,-0.094,0.559,0.233,0.001,8,0.5,1000,50,NONE
291,3.134,1.391,1.896,1.824,0.644,0.25,0.5,0.786,0.3,-0.022,-0.022,0.0,-0.094,0.559,0.233,0.001,8,0.5,1000,50,NONE
292,3.093,1.401,1.894,1.824,0.625,0.5,1.0,0.538,0.1,0.0,-0.021,0.0,-0.104,0.283,0.172,0.001,8,0.5,1000,50,NONE
293,3.214,1.33,1.895,1.829,0.692,0.625,1.0,0.409,0.1,0.0,-0.0,0.0,-0.098,0.432,0.054,0.001,8,0.5,1000,50,NONE
294,3.214,1.347,1.893,1.842,0.692,0.625,1.0,0.409,0.1,0.0,-0.0,0.0,-0.098,0.432,0.054,0.001,8,0.5,1000,50,NONE
295,3.315,1.389,1.918,1.851,0.736,0.438,0.5,0.7,0.233,0.0,-0.0,0.0,-0.231,0.802,0.137,0.001,8,0.5,1000,50,NONE
296,3.644,1.33,1.906,1.845,0.758,0.5,1.0,0.719,0.1,0.0,-0.026,0.0,-0.134,0.45,0.278,0.001,8,0.5,1000,50,NONE
297,3.801,1.377,1.906,1.844,0.618,0.625,1.0,0.7,0.2,0.0,-0.0,0.0,-0.167,0.699,0.126,0.001,8,0.5,1000,50,NONE
298,3.801,1.377,1.906,1.845,0.618,0.625,1.0,0.7,0.2,0.0,-0.0,0.0,-0.167,0.699,0.126,0.001,8,0.5,1000,50,NONE
299,3.197,1.388,1.916,1.851,0.711,0.562,0.5,0.5,0.233,0.0,-0.0,0.0,-0.231,0.802,0.119,0.001,8,0.5,1000,50,NONE
300,3.536,1.343,1.896,1.837,0.71,0.625,1.0,0.536,0.1,0.0,-0.0,0.0,-0.293,0.679,0.179,0.001,8,0.5,1000,50,NONE
301,3.408,1.363,1.896,1.83,0.655,0.625,1.0,0.679,0.033,-0.053,-0.0,0.0,-0.137,0.606,0.0,0.001,8,0.5,1000,50,NONE
302,3.223,1.306,1.883,1.829,0.669,0.688,0.5,0.643,0.167,0.0,-0.0,0.0,-0.083,0.518,0.123,0.001,8,0.5,1000,50,NONE
303,3.223,1.317,1.881,1.837,0.669,0.688,0.5,0.643,0.167,0.0,-0.0,0.0,-0.083,0.518,0.123,0.001,8,0.5,1000,50,NONE
304,3.21,1.356,1.884,1.838,0.716,0.688,1.0,0.538,0.1,-0.023,-0.0,0.0,-0.205,0.344,0.053,0.001,8,0.5,1000,50,NONE
305,3.062,1.381,1.893,1.836,0.598,0.188,1.0,0.5,0.233,0.0,-0.0,0.0,-0.274,0.626,0.192,0.001,8,0.5,1000,50,NONE
306,3.728,1.354,1.897,1.824,0.785,0.75,1.0,0.8,0.133,0.0,-0.0,0.0,-0.224,0.328,0.156,0.001,8,0.5,1000,50,NONE
307,3.63,1.399,1.904,1.83,0.832,0.625,1.0,0.906,0.133,0.0,-0.037,0.0,-0.271,0.288,0.154,0.001,8,0.5,1000,50,NONE
308,3.528,1.349,1.894,1.837,0.79,0.625,1.0,0.812,0.167,0.0,-0.037,0.0,-0.271,0.288,0.154,0.001,8,0.5,1000,50,NONE
309,3.417,1.388,1.91,1.843,0.761,0.562,1.0,1.0,0.0,0.0,-0.0,0.0,-0.345,0.295,0.143,0.001,8,0.5,1000,50,NONE
310,3.417,1.33,1.897,1.831,0.761,0.562,1.0,1.0,0.0,0.0,-0.0,0.0,-0.345,0.295,0.143,0.001,8,0.5,1000,50,NONE
311,3.813,1.34,1.9,1.843,0.7,0.562,1.0,0.85,0.2,0.0,-0.0,0.0,-0.179,0.534,0.146,0.001,8,0.5,1000,50,NONE
312,3.813,1.325,1.894,1.842,0.7,0.562,1.0,0.85,0.2,0.0,-0.0,0.0,-0.179,0.534,0.146,0.001,8,0.5,1000,50,NONE
313,3.813,1.368,1.914,1.862,0.7,0.562,1.0,0.85,0.2,0.0,-0.0,0.0,-0.179,0.534,0.146,0.001,8,0.5,1000,50,NONE
314,3.626,1.39,1.918,1.858,0.7,0.562,1.0,0.55,0.267,0.0,-0.0,0.0,-0.179,0.534,0.192,0.001,8,0.5,1000,50,NONE
315,3.799,1.418,1.936,1.873,0.708,0.688,1.0,0.625,0.167,-0.021,-0.0,0.0,-0.201,0.572,0.261,0.001,8,0.5,1000,50,NONE
316,3.328,1.408,1.923,1.871,0.756,0.562,1.0,0.579,0.133,0.0,-0.0,-0.125,-0.102,0.524,0.0,0.001,8,0.5,1000,50,NONE
317,3.179,1.335,1.907,1.843,0.572,0.375,0.5,1.0,0.133,0.0,-0.0,0.0,-0.262,0.634,0.226,0.001,8,0.5,1000,50,NONE
318,3.179,1.318,1.895,1.821,0.572,0.375,0.5,1.0,0.133,0.0,-0.0,0.0,-0.262,0.634,0.226,0.001,8,0.5,1000,50,NONE
319,3.487,1.289,1.878,1.822,0.762,0.625,1.0,0.531,0.167,0.0,-0.0,0.0,-0.227,0.513,0.115,0.001,8,0.5,1000,50,NONE
320,3.471,1.294,1.87,1.806,0.745,0.625,1.0,0.531,0.167,0.0,-0.0,0.0,-0.227,0.513,0.118,0.001,8,0.5,1000,50,NONE
321,3.546,1.317,1.872,1.828,0.731,0.625,1.0,0.833,0.133,-0.059,-0.02,0.0,-0.37,0.464,0.207,0.001,8,0.5,1000,50,NONE
322,3.546,1.354,1.884,1.834,0.731,0.625,1.0,0.833,0.133,-0.059,-0.02,0.0,-0.37,0.464,0.207,0.001,8,0.5,1000,50,NONE
323,3.546,1.379,1.907,1.843,0.731,0.625,1.0,0.833,0.133,-0.059,-0.02,0.0,-0.37,0.464,0.207,0.001,8,0.5,1000,50,NONE
324,3.546,1.318,1.892,1.835,0.731,0.625,1.0,0.833,0.133,-0.059,-0.02,0.0,-0.37,0.464,0.207,0.001,8,0.5,1000,50,NONE
325,3.329,1.327,1.878,1.808,0.613,0.188,1.0,1.0,0.067,0.0,-0.021,0.0,-0.197,0.536,0.145,0.001,8,0.5,1000,50,NONE
326,3.316,1.358,1.887,1.817,0.662,0.438,1.0,0.647,0.067,-0.032,-0.0,0.0,-0.144,0.575,0.103,0.001,8,0.5,1000,50,NONE
327,3.027,1.37,1.887,1.819,0.598,0.312,0.5,1.0,0.133,0.0,-0.032,0.0,-0.212,0.548,0.179,0.001,8,0.5,1000,50,NONE
328,3.027,1.39,1.907,1.846,0.598,0.312,0.5,1.0,0.133,0.0,-0.032,0.0,-0.212,0.548,0.179,0.001,8,0.5,1000,50,NONE
329,3.36,1.39,1.909,1.862,0.643,0.375,1.0,0.654,0.333,-0.026,-0.026,0.0,-0.133,0.311,0.229,0.001,8,0.5,1000,50,NONE
330,3.307,1.393,1.911,1.854,0.698,0.375,1.0,0.769,0.067,0.0,-0.0,0.0,-0.165,0.452,0.111,0.001,8,0.5,1000,50,NONE
331,3.515,1.362,1.9,1.842,0.653,0.375,1.0,0.654,0.2,0.0,-0.0,0.0,-0.061,0.437,0.258,0.001,8,0.5,1000,50,NONE
332,3.515,1.381,1.9,1.842,0.653,0.375,1.0,0.654,0.2,0.0,-0.0,0.0,-0.061,0.437,0.258,0.001,8,0.5,1000,50,NONE
333,3.395,1.398,1.91,1.856,0.657,0.375,1.0,0.786,0.2,0.0,-0.024,0.0,-0.183,0.473,0.111,0.001,8,0.5,1000,50,NONE
334,3.373,1.398,1.917,1.864,0.645,0.5,1.0,0.679,0.2,0.0,-0.024,0.0,-0.165,0.539,0.0,0.001,8,0.5,1000,50,NONE
335,3.346,1.362,1.917,1.863,0.66,0.438,1.0,0.6,0.2,0.0,-0.0,0.0,-0.165,0.408,0.205,0.001,8,0.5,1000,50,NONE
336,3.285,1.391,1.923,1.87,0.604,0.562,0.5,0.735,0.167,0.0,-0.0,0.0,-0.138,0.74,0.114,0.001,8,0.5,1000,50,NONE
337,3.33,1.411,1.94,1.886,0.641,0.562,1.0,0.875,0.067,0.0,-0.043,0.0,-0.281,0.374,0.134,0.001,8,0.5,1000,50,NONE
338,3.287,1.361,1.912,1.839,0.625,0.5,1.0,0.471,0.167,0.0,-0.0,0.0,-0.231,0.602,0.154,0.001,8,0.5,1000,50,NONE
339,3.441,1.389,1.91,1.844,0.62,0.562,1.0,0.583,0.233,-0.024,-0.0,0.0,-0.098,0.456,0.108,0.001,8,0.5,1000,50,NONE
340,3.441,1.311,1.901,1.836,0.62,0.562,1.0,0.583,0.233,-0.024,-0.0,0.0,-0.098,0.456,0.108,0.001,8,0.5,1000,50,NONE
341,3.296,1.346,1.898,1.841,0.578,0.25,1.0,0.7,0.2,-0.024,-0.0,0.0,-0.235,0.472,0.355,0.001,8,0.5,1000,50,NONE
342,3.296,1.355,1.916,1.851,0.578,0.25,1.0,0.7,0.2,-0.024,-0.0,0.0,-0.235,0.472,0.355,0.001,8,0.5,1000,50,NONE
343,3.376,1.391,1.929,1.865,0.747,0.562,0.5,1.0,0.2,0.0,-0.0,0.0,-0.18,0.427,0.12,0.001,8,0.5,1000,50,NONE
344,3.376,1.37,1.929,1.857,0.747,0.562,0.5,1.0,0.2,0.0,-0.0,0.0,-0.18,0.427,0.12,0.001,8,0.5,1000,50,NONE
345,3.333,1.412,1.937,1.866,0.66,0.562,1.0,0.667,0.1,-0.02,-0.02,0.0,-0.335,0.481,0.238,0.001,8,0.5,1000,50,NONE
346,3.482,1.42,1.94,1.866,0.711,0.625,1.0,0.529,0.167,0.0,-0.027,0.0,-0.193,0.405,0.265,0.001,8,0.5,1000,50,NONE
347,3.45,1.434,1.961,1.895,0.667,0.688,1.0,0.643,0.133,0.0,-0.028,0.0,-0.101,0.388,0.061,0.001,8,0.5,1000,50,NONE
348,3.45,1.408,1.948,1.896,0.667,0.688,1.0,0.643,0.133,0.0,-0.028,0.0,-0.101,0.388,0.061,0.001,8,0.5,1000,50,NONE
349,3.277,1.357,1.938,1.885,0.798,0.625,0.5,0.643,0.233,0.0,-0.024,0.0,-0.26,0.634,0.129,0.001,8,0.5,1000,50,NONE
350,4.138,1.403,1.949,1.901,0.765,0.812,1.0,0.75,0.133,-0.022,-0.0,0.0,-0.229,0.762,0.167,0.001,8,0.5,1000,50,NONE
351,3.404,1.445,1.968,1.918,0.765,0.688,0.5,0.75,0.133,-0.022,-0.022,0.0,-0.229,0.675,0.167,0.001,8,0.5,1000,50,NONE
352,3.404,1.402,1.951,1.871,0.765,0.688,0.5,0.75,0.133,-0.022,-0.022,0.0,-0.229,0.675,0.167,0.001,8,0.5,1000,50,NONE
353,3.107,1.456,1.951,1.884,0.607,0.5,1.0,0.571,0.1,-0.029,-0.029,0.0,-0.092,0.355,0.122,0.001,8,0.5,1000,50,NONE
354,3.592,1.411,1.948,1.877,0.502,0.688,1.0,0.458,0.267,-0.02,-0.02,0.0,-0.094,0.521,0.291,0.001,8,0.5,1000,50,NONE
355,3.369,1.413,1.948,1.894,0.64,0.625,1.0,0.571,0.067,-0.027,-0.027,0.0,-0.146,0.43,0.236,0.001,8,0.5,1000,50,NONE
356,3.482,1.404,1.944,1.886,0.607,0.438,1.0,0.5,0.2,-0.025,-0.0,0.0,-0.126,0.564,0.324,0.001,8,0.5,1000,50,NONE
357,3.594,1.403,1.945,1.892,0.769,0.688,1.0,0.8,0.133,-0.062,-0.031,0.0,-0.165,0.398,0.065,0.001,8,0.5,1000,50,NONE
358,3.556,1.413,1.939,1.871,0.64,0.625,1.0,0.571,0.067,-0.027,-0.027,0.0,-0.146,0.587,0.266,0.001,8,0.5,1000,50,NONE
359,3.556,1.385,1.94,1.876,0.64,0.625,1.0,0.571,0.067,-0.027,-0.027,0.0,-0.146,0.587,0.266,0.001,8,0.5,1000,50,NONE
360,3.783,1.372,1.939,1.882,0.662,0.625,1.0,0.75,0.233,0.0,-0.021,0.0,-0.208,0.54,0.201,0.001,8,0.5,1000,50,NONE
361,3.783,1.408,1.939,1.888,0.662,0.625,1.0,0.75,0.233,0.0,-0.021,0.0,-0.208,0.54,0.201,0.001,8,0.5,1000,50,NONE
362,3.747,1.421,1.952,1.892,0.645,0.625,1.0,0.75,0.233,0.0,-0.021,0.0,-0.208,0.54,0.182,0.001,8,0.5,1000,50,NONE
363,3.747,1.378,1.938,1.878,0.645,0.625,1.0,0.75,0.233,0.0,-0.021,0.0,-0.208,0.54,0.182,0.001,8,0.5,1000,50,NONE
364,3.747,1.379,1.92,1.846,0.645,0.625,1.0,0.75,0.233,0.0,-0.021,0.0,-0.208,0.54,0.182,0.001,8,0.5,1000,50,NONE
365,3.842,1.354,1.911,1.832,0.627,0.625,1.0,0.875,0.267,0.0,-0.021,0.0,-0.208,0.54,0.137,0.001,8,0.5,1000,50,NONE
366,3.842,1.365,1.9,1.832,0.627,0.625,1.0,0.875,0.267,0.0,-0.021,0.0,-0.208,0.54,0.137,0.001,8,0.5,1000,50,NONE
367,3.138,1.364,1.9,1.849,0.608,0.312,1.0,0.5,0.2,-0.022,-0.0,0.0,-0.153,0.642,0.051,0.001,8,0.5,1000,50,NONE
368,3.172,1.38,1.903,1.858,0.608,0.312,1.0,0.5,0.2,-0.022,-0.0,0.0,-0.153,0.676,0.051,0.001,8,0.5,1000,50,NONE
369,3.065,1.389,1.909,1.862,0.625,0.25,1.0,0.786,0.167,0.0,-0.0,0.0,-0.153,0.342,0.049,0.001,8,0.5,1000,50,NONE
370,3.409,1.385,1.912,1.866,0.754,0.5,1.0,0.6,0.267,0.0,-0.036,0.0,-0.174,0.343,0.155,0.001,8,0.5,1000,50,NONE
371,3.272,1.393,1.918,1.878,0.736,0.375,1.0,0.6,0.267,0.0,-0.036,0.0,-0.174,0.343,0.162,0.001,8,0.5,1000,50,NONE
372,3.404,1.388,1.917,1.867,0.654,0.438,1.0,0.786,0.133,0.0,-0.0,0.0,-0.146,0.54,0.0,0.001,8,0.5,1000,50,NONE
373,3.404,1.413,1.904,1.853,0.654,0.438,1.0,0.786,0.133,0.0,-0.0,0.0,-0.146,0.54,0.0,0.001,8,0.5,1000,50,NONE
374,3.404,1.413,1.907,1.861,0.654,0.438,1.0,0.786,0.133,0.0,-0.0,0.0,-0.146,0.54,0.0,0.001,8,0.5,1000,50,NONE
375,3.248,1.398,1.896,1.848,0.671,0.438,1.0,0.679,0.067,0.0,-0.0,0.0,-0.146,0.54,0.0,0.001,8,0.5,1000,50,NONE
376,3.248,1.365,1.881,1.838,0.671,0.438,1.0,0.679,0.067,0.0,-0.0,0.0,-0.146,0.54,0.0,0.001,8,0.5,1000,50,NONE
377,3.47,1.313,1.864,1.815,0.843,0.562,1.0,0.885,0.133,0.0,-0.038,0.0,-0.372,0.304,0.153,0.001,8,0.5,1000,50,NONE
378,3.542,1.351,1.889,1.834,0.843,0.625,1.0,0.885,0.133,0.0,-0.038,0.0,-0.372,0.313,0.153,0.001,8,0.5,1000,50,NONE
379,3.542,1.372,1.887,1.83,0.843,0.625,1.0,0.885,0.133,0.0,-0.038,0.0,-0.372,0.313,0.153,0.001,8,0.5,1000,50,NONE
380,3.569,1.371,1.885,1.823,0.793,0.625,1.0,0.885,0.133,0.0,-0.034,0.0,-0.31,0.341,0.136,0.001,8,0.5,1000,50,NONE
381,3.441,1.385,1.892,1.829,0.684,0.375,1.0,0.625,0.067,-0.05,-0.025,0.0,-0.147,0.605,0.308,0.001,8,0.5,1000,50,NONE
382,3.441,1.376,1.887,1.825,0.684,0.375,1.0,0.625,0.067,-0.05,-0.025,0.0,-0.147,0.605,0.308,0.001,8,0.5,1000,50,NONE
383,3.311,1.378,1.899,1.844,0.718,0.438,1.0,0.625,0.2,0.0,-0.0,0.0,-0.252,0.479,0.104,0.001,8,0.5,1000,50,NONE
384,3.603,1.346,1.892,1.841,0.667,0.5,1.0,0.85,0.033,0.0,-0.0,0.0,-0.148,0.653,0.048,0.001,8,0.5,1000,50,NONE
385,3.531,1.349,1.895,1.84,0.627,0.5,1.0,0.85,0.0,0.0,-0.0,0.0,-0.148,0.653,0.049,0.001,8,0.5,1000,50,NONE
386,3.407,1.356,1.897,1.83,0.825,0.562,1.0,0.625,0.167,0.0,-0.028,0.0,-0.252,0.331,0.176,0.001,8,0.5,1000,50,NONE
387,3.215,1.362,1.903,1.845,0.627,0.125,1.0,0.85,0.067,0.0,-0.0,0.0,-0.148,0.591,0.103,0.001,8,0.5,1000,50,NONE
388,3.309,1.366,1.903,1.839,0.659,0.5,1.0,0.538,0.1,-0.024,-0.0,0.0,-0.137,0.515,0.158,0.001,8,0.5,1000,50,NONE
389,3.384,1.386,1.908,1.854,0.73,0.562,0.5,1.0,0.133,-0.021,-0.021,0.0,-0.262,0.54,0.222,0.001,8,0.5,1000,50,NONE
390,3.384,1.335,1.898,1.843,0.73,0.562,0.5,1.0,0.133,-0.021,-0.021,0.0,-0.262,0.54,0.222,0.001,8,0.5,1000,50,NONE
391,3.384,1.378,1.913,1.843,0.73,0.562,0.5,1.0,0.133,-0.021,-0.021,0.0,-0.262,0.54,0.222,0.001,8,0.5,1000,50,NONE
392,3.281,1.381,1.905,1.837,0.79,0.375,1.0,0.735,0.2,0.0,-0.029,0.0,-0.205,0.295,0.119,0.001,8,0.5,1000,50,NONE
393,3.145,1.385,1.915,1.863,0.699,0.438,0.5,1.0,0.1,-0.021,-0.021,0.0,-0.23,0.544,0.137,0.001,8,0.5,1000,50,NONE
394,3.116,1.4,1.92,1.863,0.607,0.438,1.0,0.5,0.1,0.0,-0.0,0.0,-0.207,0.561,0.118,0.001,8,0.5,1000,50,NONE
395,3.153,1.373,1.909,1.875,0.607,0.438,1.0,0.5,0.1,0.0,-0.0,0.0,-0.189,0.561,0.137,0.001,8,0.5,1000,50,NONE
396,3.417,1.393,1.909,1.866,0.59,0.438,1.0,0.5,0.233,0.0,-0.019,0.0,-0.249,0.698,0.226,0.001,8,0.5,1000,50,NONE
397,3.271,1.361,1.894,1.843,0.689,0.625,0.5,0.75,0.2,-0.023,-0.0,0.0,-0.273,0.624,0.179,0.001,8,0.5,1000,50,NONE
398,3.155,1.374,1.89,1.835,0.558,0.625,0.5,0.625,0.2,-0.025,-0.025,0.0,-0.124,0.714,0.108,0.001,8,0.5,1000,50,NONE
399,3.155,1.399,1.903,1.857,0.558,0.625,0.5,0.625,0.2,-0.025,-0.025,0.0,-0.124,0.714,0.108,0.001,8,0.5,1000,50,NONE
400,3.155,1.381,1.897,1.833,0.558,0.625,0.5,0.625,0.2,-0.025,-0.025,0.0,-0.124,0.714,0.108,0.001,8,0.5,1000,50,NONE
401,3.173,1.407,1.898,1.838,0.719,0.5,0.5,0.658,0.133,0.0,-0.0,0.0,-0.196,0.565,0.294,0.001,8,0.5,1000,50,NONE
402,3.342,1.318,1.882,1.829,0.569,0.75,1.0,0.5,0.2,0.0,-0.0,0.0,-0.123,0.376,0.07,0.001,8,0.5,1000,50,NONE
403,3.342,1.367,1.882,1.827,0.569,0.75,1.0,0.5,0.2,0.0,-0.0,0.0,-0.123,0.376,0.07,0.001,8,0.5,1000,50,NONE
