I,I_CONV,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
500,-1,4.460830139073173,-1.6214646464646465,1.6193305314897313,0.6722183538683532,0.277875,-0.55,0.5019473443223424,0.1408571428571427,-0.032916266384332926,-0.016703810020496923,-0.00025,-0.0345977723665224,0.40024553591780226,0.2606550032954432,0.001,4,0.4,1000,50,NONE
500,-1,4.812843137254902,-0.4814367413632119,2.010228729963993,0.6751558365245871,0.268625,-0.3055,0.5004552392052379,0.20599999999999996,-0.025764970392929874,-0.017836291734101277,-0.0025,-0.03543419011544013,0.3967491670188513,0.3502789394577867,0.001,4,0.4,1000,50,NONE
500,-1,4.49447026657553,-0.8933178534571722,1.773097526744717,0.672374197330447,0.267625,-0.4945,0.49507474747474606,0.15007142857142822,-0.018439512936457875,-0.017460559426814144,-0.0015,-0.032473593073593106,0.3960852869704749,0.3562405318344856,0.001,4,0.4,1000,50,NONE
500,-1,4.955646591970122,-0.5807942057942058,2.0382151922872698,0.6680411470473971,0.25775,-0.3085,0.49255948912198816,0.20957142857142827,-0.020832911940012848,-0.01614295474355657,-0.00175,-0.024039511183261225,0.4004393803910658,0.38111912502222317,0.001,4,0.4,1000,50,NONE
