I,I_CONV,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
500,-1,4.991398192450824,-0.40919914164496207,2.163852797324084,0.6899503878066392,0.298,-0.2435,0.5207471930846916,0.21399999999999997,-0.0233248026309558,-0.018135369564592413,-0.003,-0.037783315295815294,0.402986835175725,0.36391186874839104,0.001,4,0.4,1000,50,NONE
500,-1,4.8775949867126345,-1.9317210567210565,2.244113011593613,0.6934019584582084,0.31075,-0.2545,0.5353860916860906,0.22192857142857078,-0.016367570059581147,-0.017481463834079503,-0.001,-0.03153505869130873,0.39390700683300345,0.4096234757727084,0.003,4,0.4,1000,50,NONE
