I,I_CONV,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
500,-1,4.765343915343915,-1.0377765752765755,2.0314640385292644,0.6747394751082259,0.275,-0.2905,0.5066306734931716,0.14878571428571405,-0.0309287359070602,-0.016591677248023573,-0.002,-0.0325772907647908,0.39312342922878457,0.4057824503332414,0.001,4,0.4,1000,50,NONE
500,-1,4.806845654345654,-0.7148291480334823,2.06247726172314,0.6792426726051737,0.282,-0.297,0.5152232503607489,0.210357142857143,-0.023203354688174242,-0.018022055949764845,-0.001,-0.0284223394660895,0.3918622187845356,0.3514397272195655,0.001,4,0.4,1000,50,NONE
