i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,2.858,-0.979,0.848,0.685,0.75,0.5,0.571,0.071,0.0,-0.0,0.0,-0.236,0.412,0.105,0.01,4,0.5,100,5,1X+2X
1,2.858,0.03,1.311,0.685,0.75,0.5,0.571,0.071,0.0,-0.0,0.0,-0.236,0.412,0.105,0.01,4,0.5,100,5,1X+2X
2,2.858,0.062,1.677,0.685,0.75,0.5,0.571,0.071,0.0,-0.0,0.0,-0.236,0.412,0.105,0.01,4,0.5,100,5,1X+2X
3,2.948,0.062,1.956,0.792,0.875,0.5,0.727,0.0,0.0,-0.0,0.0,-0.375,0.429,0.0,0.01,4,0.5,100,5,1X+2X
4,3.401,1.216,2.332,0.683,0.75,1.0,0.5,0.214,0.0,-0.0,0.0,-0.208,0.461,0.0,0.01,4,0.5,100,5,1X+2X
5,3.401,1.216,2.513,0.683,0.75,1.0,0.5,0.214,0.0,-0.0,0.0,-0.208,0.461,0.0,0.01,4,0.5,100,5,1X+2X
6,3.594,1.781,2.69,0.864,1.0,0.5,0.7,0.071,0.0,-0.0,0.0,-0.167,0.455,0.17,0.01,4,0.5,100,5,1X+2X
7,3.594,1.807,2.887,0.864,1.0,0.5,0.7,0.071,0.0,-0.0,0.0,-0.167,0.455,0.17,0.01,4,0.5,100,5,1X+2X
8,3.594,2.185,2.999,0.864,1.0,0.5,0.7,0.071,0.0,-0.0,0.0,-0.167,0.455,0.17,0.01,4,0.5,100,5,1X+2X
9,3.765,2.373,3.139,0.795,1.0,0.5,0.812,0.214,-0.045,-0.0,0.0,-0.192,0.58,0.1,0.01,4,0.5,100,5,1X+2X
10,3.999,2.676,3.259,0.902,0.875,1.0,0.833,0.214,-0.056,-0.0,0.0,-0.317,0.547,0.0,0.01,4,0.5,100,5,1X+2X
11,3.999,2.753,3.348,0.902,0.875,1.0,0.833,0.214,-0.056,-0.0,0.0,-0.317,0.547,0.0,0.01,4,0.5,100,5,1X+2X
12,4.049,3.012,3.453,0.733,1.0,1.0,1.0,0.0,-0.053,-0.0,0.0,-0.208,0.576,0.0,0.01,4,0.5,100,5,1X+2X
13,4.049,3.012,3.546,0.733,1.0,1.0,1.0,0.0,-0.053,-0.0,0.0,-0.208,0.576,0.0,0.01,4,0.5,100,5,1X+2X
14,4.314,3.012,3.629,0.923,1.0,1.0,1.0,0.214,-0.05,-0.0,0.0,-0.358,0.585,0.0,0.01,4,0.5,100,5,1X+2X
15,4.314,3.096,3.721,0.923,1.0,1.0,1.0,0.214,-0.05,-0.0,0.0,-0.358,0.585,0.0,0.01,4,0.5,100,5,1X+2X
16,4.85,3.096,3.828,0.893,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.317,0.725,0.264,0.01,4,0.5,100,5,1X+2X
17,4.85,3.436,3.919,0.893,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.317,0.725,0.264,0.01,4,0.5,100,5,1X+2X
18,4.85,3.436,3.99,0.893,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.317,0.725,0.264,0.01,4,0.5,100,5,1X+2X
19,4.883,3.436,4.108,0.851,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.292,0.749,0.289,0.01,4,0.5,100,5,1X+2X
20,4.883,3.436,4.183,0.851,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.292,0.749,0.289,0.02,4,0.5,100,5,1X+2X
21,4.883,3.649,4.28,0.851,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.292,0.749,0.289,0.02,4,0.5,100,5,1X+2X
22,4.883,3.68,4.364,0.851,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.292,0.749,0.289,0.02,4,0.5,100,5,1X+2X
23,4.883,3.833,4.436,0.851,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.292,0.749,0.289,0.01,4,0.5,100,5,1X+2X
24,4.883,3.865,4.519,0.851,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.292,0.749,0.289,0.02,4,0.5,100,5,1X+2X
25,4.883,3.865,4.587,0.851,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.292,0.749,0.289,0.02,4,0.5,100,5,1X+2X
26,4.956,4.104,4.648,0.851,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.208,0.749,0.279,0.01,4,0.5,100,5,1X+2X
27,4.956,4.104,4.692,0.851,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.208,0.749,0.279,0.01,4,0.5,100,5,1X+2X
28,4.956,4.104,4.74,0.851,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.208,0.749,0.279,0.01,4,0.5,100,5,1X+2X
29,4.982,4.232,4.786,0.851,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,0.79,0.305,0.01,4,0.5,100,5,1X+2X
30,4.982,4.424,4.82,0.851,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.25,0.79,0.305,0.02,4,0.5,100,5,1X+2X
31,5.056,4.45,4.86,0.851,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.167,0.79,0.295,0.01,4,0.5,100,5,1X+2X
32,5.056,4.45,4.877,0.851,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.167,0.79,0.295,0.01,4,0.5,100,5,1X+2X
33,5.115,4.703,4.909,0.893,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.083,0.725,0.295,0.01,4,0.5,100,5,1X+2X
34,5.115,4.77,4.925,0.893,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.083,0.725,0.295,0.01,4,0.5,100,5,1X+2X
35,5.115,4.803,4.943,0.893,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.083,0.725,0.295,0.01,4,0.5,100,5,1X+2X
36,5.115,4.803,4.954,0.893,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.083,0.725,0.295,0.02,4,0.5,100,5,1X+2X
37,5.115,4.803,4.967,0.893,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.083,0.725,0.295,0.02,4,0.5,100,5,1X+2X
38,5.115,4.803,4.98,0.893,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.083,0.725,0.295,0.02,4,0.5,100,5,1X+2X
39,5.115,4.82,4.995,0.893,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.083,0.725,0.295,0.03,4,0.5,100,5,1X+2X
40,5.115,4.82,5.004,0.893,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.083,0.725,0.295,0.03,4,0.5,100,5,1X+2X
41,5.115,4.82,5.016,0.893,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.083,0.725,0.295,0.04,4,0.5,100,5,1X+2X
42,5.115,4.843,5.035,0.893,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.083,0.725,0.295,0.07,4,0.5,100,5,1X+2X
43,5.115,4.843,5.049,0.893,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.083,0.725,0.295,0.08,4,0.5,100,5,1X+2X
44,5.115,4.843,5.06,0.893,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.083,0.725,0.295,0.12,4,0.5,100,5,1X+2X
45,5.155,4.965,5.075,0.851,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,-0.042,0.871,0.314,0.01,4,0.5,100,5,1X+2X
46,5.177,4.965,5.083,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.789,0.335,0.01,4,0.5,100,5,1X+2X
47,5.177,5.016,5.088,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.789,0.335,0.01,4,0.5,100,5,1X+2X
48,5.177,5.032,5.096,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.789,0.335,0.02,4,0.5,100,5,1X+2X
49,5.177,5.032,5.101,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.789,0.335,0.04,4,0.5,100,5,1X+2X
50,5.177,5.074,5.11,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.789,0.335,0.09,4,0.5,100,5,1X+2X
51,5.177,5.074,5.117,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.789,0.335,0.14,4,0.5,100,5,1X+2X
52,5.177,5.074,5.122,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.789,0.335,0.19,4,0.5,100,5,1X+2X
53,5.177,5.074,5.128,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.789,0.335,0.26,4,0.5,100,5,1X+2X
54,5.177,5.074,5.136,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.789,0.335,0.36,4,0.5,100,5,1X+2X
55,5.177,5.084,5.145,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.789,0.335,0.47,4,0.5,100,5,1X+2X
56,5.177,5.084,5.155,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.789,0.335,0.63,4,0.5,100,5,1X+2X
57,5.177,5.084,5.163,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.789,0.335,0.75,4,0.5,100,5,1X+2X
58,5.177,5.084,5.166,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.789,0.335,0.83,4,0.5,100,5,1X+2X
59,5.177,5.084,5.171,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.789,0.335,0.9,4,0.5,100,5,1X+2X
60,5.29,5.084,5.174,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.902,0.335,0.93,4,0.5,100,5,1X+2X
61,5.29,5.115,5.177,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.902,0.335,0.96,4,0.5,100,5,1X+2X
62,5.29,5.115,5.178,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.902,0.335,0.96,4,0.5,100,5,1X+2X
63,5.29,5.115,5.179,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.902,0.335,0.93,4,0.5,100,5,1X+2X
64,5.29,5.115,5.182,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.902,0.335,0.9,4,0.5,100,5,1X+2X
65,5.29,5.115,5.185,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.902,0.335,0.86,4,0.5,100,5,1X+2X
66,5.29,5.115,5.188,0.893,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,0.902,0.335,0.83,4,0.5,100,5,1X+2X
