i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.702,-1.473,0.951,0.754,1.0,0.5,0.667,0.286,-0.105,-0.0,0.0,-0.062,0.494,0.17,0.002,4,0.5,500,5,1X+2X
1,3.702,-0.882,1.448,0.754,1.0,0.5,0.667,0.286,-0.105,-0.0,0.0,-0.062,0.494,0.17,0.002,4,0.5,500,5,1X+2X
2,3.702,-0.069,1.864,0.754,1.0,0.5,0.667,0.286,-0.105,-0.0,0.0,-0.062,0.494,0.17,0.002,4,0.5,500,5,1X+2X
3,3.999,0.315,2.204,0.741,1.0,1.0,1.0,0.0,-0.105,-0.0,0.0,-0.146,0.509,0.0,0.002,4,0.5,500,5,1X+2X
4,3.999,1.11,2.475,0.741,1.0,1.0,1.0,0.0,-0.105,-0.0,0.0,-0.146,0.509,0.0,0.002,4,0.5,500,5,1X+2X
5,4.024,1.475,2.699,0.688,0.75,1.0,0.786,0.143,0.0,-0.0,0.0,-0.083,0.616,0.125,0.002,4,0.5,500,5,1X+2X
6,4.035,1.611,2.909,0.72,0.75,1.0,1.0,0.143,-0.048,-0.0,0.0,-0.083,0.553,0.0,0.002,4,0.5,500,5,1X+2X
7,4.035,1.847,3.098,0.72,0.75,1.0,1.0,0.143,-0.048,-0.0,0.0,-0.083,0.553,0.0,0.002,4,0.5,500,5,1X+2X
8,4.156,2.307,3.236,0.815,0.75,1.0,1.0,0.286,-0.091,-0.0,0.0,-0.232,0.628,0.0,0.002,4,0.5,500,5,1X+2X
9,4.156,2.476,3.377,0.815,0.75,1.0,1.0,0.286,-0.091,-0.0,0.0,-0.232,0.628,0.0,0.002,4,0.5,500,5,1X+2X
10,4.541,2.61,3.502,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.345,0.637,0.178,0.002,4,0.5,500,5,1X+2X
11,4.541,2.775,3.607,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.345,0.637,0.178,0.002,4,0.5,500,5,1X+2X
12,4.541,2.964,3.723,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.345,0.637,0.178,0.002,4,0.5,500,5,1X+2X
13,4.541,2.988,3.822,0.929,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.345,0.637,0.178,0.002,4,0.5,500,5,1X+2X
14,4.601,3.264,3.926,0.712,1.0,1.0,0.786,0.357,0.0,-0.0,0.0,-0.062,0.501,0.307,0.002,4,0.5,500,5,1X+2X
15,4.884,3.279,4.015,0.768,1.0,1.0,1.0,0.143,-0.042,-0.0,0.0,-0.119,0.843,0.29,0.002,4,0.5,500,5,1X+2X
16,4.884,3.322,4.098,0.768,1.0,1.0,1.0,0.143,-0.042,-0.0,0.0,-0.119,0.843,0.29,0.002,4,0.5,500,5,1X+2X
17,4.884,3.322,4.183,0.768,1.0,1.0,1.0,0.143,-0.042,-0.0,0.0,-0.119,0.843,0.29,0.002,4,0.5,500,5,1X+2X
18,4.921,3.711,4.254,0.75,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.083,0.648,0.178,0.002,4,0.5,500,5,1X+2X
19,4.921,3.763,4.32,0.75,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.083,0.648,0.178,0.002,4,0.5,500,5,1X+2X
20,4.973,3.763,4.375,0.757,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.321,0.895,0.142,0.002,4,0.5,500,5,1X+2X
21,4.973,3.929,4.434,0.757,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.321,0.895,0.142,0.002,4,0.5,500,5,1X+2X
22,4.973,4.052,4.485,0.757,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.321,0.895,0.142,0.002,4,0.5,500,5,1X+2X
23,4.982,4.169,4.52,0.626,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.071,0.925,0.145,0.002,4,0.5,500,5,1X+2X
24,4.982,4.18,4.571,0.626,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.071,0.925,0.145,0.002,4,0.5,500,5,1X+2X
25,4.982,4.18,4.61,0.626,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.071,0.925,0.145,0.002,4,0.5,500,5,1X+2X
26,5.126,4.225,4.651,0.626,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.077,0.925,0.153,0.002,4,0.5,500,5,1X+2X
27,5.126,4.285,4.687,0.626,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.077,0.925,0.153,0.004,4,0.5,500,5,1X+2X
28,5.167,4.354,4.723,0.692,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,0.931,0.24,0.002,4,0.5,500,5,1X+2X
29,5.167,4.354,4.753,0.692,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.125,0.931,0.24,0.002,4,0.5,500,5,1X+2X
