I,I_CONV,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE,SEL_SIZE
500,-1,5.955539002088251,5.955539002088251,5.955539002088387,0.6776785714285684,1.0,1.0,1.0,0.566666666666669,-0.019999999999999664,0.0,0.0,0.0,0.9574082219998843,0.7737855419931365,1.0,8,0.5,1000,50,1X+2X,50
