I,I_CONV,MAX_F,MIN_F,MEAN_F,MEDIAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE,SEL_SIZE
500,-1,5.240871091371629,1.380436849998598,3.1116506808144244,3.355976992624082,0.7513178151709401,0.4221875,-0.111,0.6299309712335267,0.2672666666666668,0.0,-0.016486807106342947,0.0,-0.10563072066822074,0.45072734534026043,0.8233379101775921,0.001,8,1.0,1000,50,NONE,50
500,-1,4.705873114092059,1.0216091445528221,2.7496779314513855,2.8039798994301215,0.7508106896575644,0.4164375,-0.213,0.6283711616523197,0.0,0.0,-0.016975085607978387,0.0,-0.09909568105505621,0.4425592426290126,0.8405701041755228,0.001,8,1.0,1000,50,NONE,50
