i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.417,0.188,1.165,0.75,0.5,1.0,0.591,0.143,0.0,-0.0,0.0,-0.208,0.359,0.282,0.002,4,0.4,500,25,1X+2X
1,3.731,0.8,1.859,0.896,0.875,1.0,0.833,0.0,0.0,-0.0,0.0,-0.271,0.398,0.0,0.002,4,0.4,500,25,1X+2X
2,3.731,1.488,2.382,0.896,0.875,1.0,0.833,0.0,0.0,-0.0,0.0,-0.271,0.398,0.0,0.004,4,0.4,500,25,1X+2X
3,3.904,1.983,2.764,0.833,0.625,1.0,0.85,0.357,0.0,-0.0,0.0,-0.125,0.364,0.0,0.002,4,0.4,500,25,1X+2X
4,4.029,2.348,3.042,0.833,0.75,1.0,0.85,0.357,0.0,-0.0,0.0,-0.125,0.364,0.0,0.002,4,0.4,500,25,1X+2X
5,4.187,2.606,3.277,0.83,0.875,1.0,0.812,0.571,0.0,-0.0,0.0,-0.188,0.16,0.125,0.002,4,0.4,500,25,1X+2X
6,4.45,2.894,3.481,0.705,1.0,1.0,0.786,0.429,-0.053,-0.0,0.0,-0.062,0.423,0.222,0.002,4,0.4,500,25,1X+2X
7,4.662,3.093,3.661,0.768,1.0,1.0,1.0,0.429,-0.048,-0.0,0.0,-0.094,0.43,0.178,0.002,4,0.4,500,25,1X+2X
8,4.662,3.336,3.818,0.768,1.0,1.0,1.0,0.429,-0.048,-0.0,0.0,-0.094,0.43,0.178,0.004,4,0.4,500,25,1X+2X
9,4.662,3.517,3.949,0.768,1.0,1.0,1.0,0.429,-0.048,-0.0,0.0,-0.094,0.43,0.178,0.008,4,0.4,500,25,1X+2X
10,4.973,3.677,4.082,0.824,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.119,0.805,0.105,0.002,4,0.4,500,25,1X+2X
11,4.973,3.786,4.202,0.824,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.119,0.805,0.105,0.004,4,0.4,500,25,1X+2X
12,4.973,3.905,4.328,0.824,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.119,0.805,0.105,0.01,4,0.4,500,25,1X+2X
13,4.973,4.04,4.443,0.824,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.119,0.805,0.105,0.02,4,0.4,500,25,1X+2X
14,4.973,4.143,4.545,0.824,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.119,0.805,0.105,0.042,4,0.4,500,25,1X+2X
15,5.274,4.249,4.642,0.78,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.155,0.882,0.338,0.002,4,0.4,500,25,1X+2X
16,5.274,4.39,4.721,0.78,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.155,0.882,0.338,0.006,4,0.4,500,25,1X+2X
17,5.274,4.452,4.789,0.78,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.155,0.882,0.338,0.014,4,0.4,500,25,1X+2X
18,5.274,4.559,4.846,0.78,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.155,0.882,0.338,0.028,4,0.4,500,25,1X+2X
19,5.389,4.633,4.904,0.679,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.067,0.863,0.343,0.002,4,0.4,500,25,1X+2X
20,5.389,4.675,4.955,0.679,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.067,0.863,0.343,0.004,4,0.4,500,25,1X+2X
21,5.389,4.756,5.012,0.679,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.067,0.863,0.343,0.008,4,0.4,500,25,1X+2X
22,5.389,4.841,5.064,0.679,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.067,0.863,0.343,0.016,4,0.4,500,25,1X+2X
23,5.389,4.879,5.115,0.679,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.067,0.863,0.343,0.032,4,0.4,500,25,1X+2X
24,5.389,4.909,5.163,0.679,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.067,0.863,0.343,0.066,4,0.4,500,25,1X+2X
25,5.389,4.928,5.209,0.679,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.067,0.863,0.343,0.118,4,0.4,500,25,1X+2X
26,5.389,4.973,5.252,0.679,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.067,0.863,0.343,0.18,4,0.4,500,25,1X+2X
27,5.389,5.059,5.29,0.679,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.067,0.863,0.343,0.244,4,0.4,500,25,1X+2X
28,5.421,5.144,5.314,0.679,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.036,0.863,0.344,0.002,4,0.4,500,25,1X+2X
29,5.421,5.274,5.33,0.679,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.036,0.863,0.344,0.006,4,0.4,500,25,1X+2X
30,5.421,5.274,5.34,0.679,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.036,0.863,0.344,0.012,4,0.4,500,25,1X+2X
31,5.438,5.274,5.351,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.361,0.002,4,0.4,500,25,1X+2X
32,5.438,5.274,5.363,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.361,0.004,4,0.4,500,25,1X+2X
33,5.438,5.291,5.374,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.361,0.01,4,0.4,500,25,1X+2X
34,5.439,5.291,5.385,0.612,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.393,0.002,4,0.4,500,25,1X+2X
35,5.439,5.291,5.398,0.612,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.393,0.004,4,0.4,500,25,1X+2X
36,5.439,5.32,5.409,0.612,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.393,0.01,4,0.4,500,25,1X+2X
37,5.527,5.327,5.419,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.45,0.002,4,0.4,500,25,1X+2X
38,5.538,5.389,5.428,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.461,0.002,4,0.4,500,25,1X+2X
39,5.538,5.411,5.436,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.461,0.004,4,0.4,500,25,1X+2X
40,5.538,5.421,5.446,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.461,0.008,4,0.4,500,25,1X+2X
41,5.538,5.421,5.458,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.461,0.018,4,0.4,500,25,1X+2X
42,5.538,5.438,5.472,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.461,0.042,4,0.4,500,25,1X+2X
43,5.594,5.438,5.485,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.516,0.002,4,0.4,500,25,1X+2X
44,5.594,5.438,5.499,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.516,0.004,4,0.4,500,25,1X+2X
45,5.594,5.438,5.511,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.516,0.008,4,0.4,500,25,1X+2X
46,5.594,5.439,5.521,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.516,0.02,4,0.4,500,25,1X+2X
47,5.594,5.442,5.532,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.516,0.044,4,0.4,500,25,1X+2X
48,5.594,5.502,5.54,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.516,0.102,4,0.4,500,25,1X+2X
49,5.594,5.527,5.547,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.516,0.17,4,0.4,500,25,1X+2X
50,5.594,5.527,5.553,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.516,0.246,4,0.4,500,25,1X+2X
51,5.594,5.527,5.56,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.516,0.332,4,0.4,500,25,1X+2X
52,5.594,5.527,5.567,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.516,0.432,4,0.4,500,25,1X+2X
53,5.594,5.538,5.576,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.516,0.548,4,0.4,500,25,1X+2X
54,5.601,5.538,5.582,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.523,0.002,4,0.4,500,25,1X+2X
55,5.601,5.54,5.587,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.523,0.004,4,0.4,500,25,1X+2X
56,5.601,5.543,5.59,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.523,0.01,4,0.4,500,25,1X+2X
57,5.601,5.543,5.593,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.523,0.024,4,0.4,500,25,1X+2X
58,5.601,5.594,5.594,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.523,0.068,4,0.4,500,25,1X+2X
59,5.601,5.594,5.595,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.523,0.154,4,0.4,500,25,1X+2X
60,5.601,5.594,5.595,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.523,0.26,4,0.4,500,25,1X+2X
61,5.601,5.594,5.596,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.523,0.406,4,0.4,500,25,1X+2X
62,5.601,5.594,5.598,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.523,0.562,4,0.4,500,25,1X+2X
63,5.601,5.594,5.599,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.523,0.706,4,0.4,500,25,1X+2X
64,5.601,5.594,5.6,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.523,0.838,4,0.4,500,25,1X+2X
65,5.601,5.594,5.6,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.523,0.964,4,0.4,500,25,1X+2X
66,5.601,5.601,5.601,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.523,1.0,4,0.4,500,25,1X+2X
67,5.601,5.601,5.601,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.523,1.0,4,0.4,500,25,1X+2X
68,5.615,5.601,5.601,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.537,0.002,4,0.4,500,25,1X+2X
69,5.615,5.601,5.601,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.537,0.006,4,0.4,500,25,1X+2X
70,5.615,5.601,5.601,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.537,0.018,4,0.4,500,25,1X+2X
71,5.615,5.601,5.601,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.537,0.044,4,0.4,500,25,1X+2X
72,5.615,5.601,5.602,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.537,0.108,4,0.4,500,25,1X+2X
73,5.615,5.601,5.604,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.537,0.2,4,0.4,500,25,1X+2X
74,5.615,5.601,5.605,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.537,0.322,4,0.4,500,25,1X+2X
75,5.615,5.601,5.608,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.537,0.484,4,0.4,500,25,1X+2X
76,5.615,5.601,5.61,0.643,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.863,0.537,0.66,4,0.4,500,25,1X+2X
77,5.641,5.601,5.612,0.674,1.0,1.0,1.0,0.571,-0.04,-0.0,0.0,0.0,0.863,0.572,0.002,4,0.4,500,25,1X+2X
78,5.641,5.601,5.614,0.674,1.0,1.0,1.0,0.571,-0.04,-0.0,0.0,0.0,0.863,0.572,0.006,4,0.4,500,25,1X+2X
79,5.641,5.615,5.615,0.674,1.0,1.0,1.0,0.571,-0.04,-0.0,0.0,0.0,0.863,0.572,0.016,4,0.4,500,25,1X+2X
80,5.641,5.615,5.616,0.674,1.0,1.0,1.0,0.571,-0.04,-0.0,0.0,0.0,0.863,0.572,0.042,4,0.4,500,25,1X+2X
81,5.657,5.615,5.618,0.674,1.0,1.0,1.0,0.571,-0.04,-0.0,0.0,0.0,0.863,0.588,0.002,4,0.4,500,25,1X+2X
82,5.657,5.615,5.62,0.674,1.0,1.0,1.0,0.571,-0.04,-0.0,0.0,0.0,0.863,0.588,0.006,4,0.4,500,25,1X+2X
83,5.657,5.615,5.624,0.674,1.0,1.0,1.0,0.571,-0.04,-0.0,0.0,0.0,0.863,0.588,0.016,4,0.4,500,25,1X+2X
84,5.657,5.615,5.627,0.674,1.0,1.0,1.0,0.571,-0.04,-0.0,0.0,0.0,0.863,0.588,0.034,4,0.4,500,25,1X+2X
85,5.657,5.615,5.632,0.674,1.0,1.0,1.0,0.571,-0.04,-0.0,0.0,0.0,0.863,0.588,0.082,4,0.4,500,25,1X+2X
86,5.657,5.615,5.637,0.674,1.0,1.0,1.0,0.571,-0.04,-0.0,0.0,0.0,0.863,0.588,0.164,4,0.4,500,25,1X+2X
