i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.381,0.204,1.271,0.812,0.875,1.0,0.667,0.214,0.0,-0.0,0.0,-0.188,0.0,0.0,0.004,4,0.4,500,25,UX
1,3.948,0.874,1.964,0.95,0.75,1.0,1.0,0.0,-0.077,-0.0,0.0,-0.133,0.459,0.0,0.002,4,0.4,500,25,UX
2,4.03,1.508,2.506,0.787,0.875,1.0,0.864,0.143,0.0,-0.0,0.0,-0.1,0.461,0.0,0.002,4,0.4,500,25,UX
3,4.203,2.101,2.849,0.867,0.75,1.0,0.85,0.214,0.0,-0.0,0.0,0.0,0.522,0.0,0.002,4,0.4,500,25,UX
4,4.241,2.4,3.135,0.875,0.75,1.0,0.812,0.071,-0.143,-0.0,0.0,-0.125,1.0,0.0,0.002,4,0.4,500,25,UX
5,4.579,2.725,3.414,0.76,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.042,0.496,0.222,0.002,4,0.4,500,25,UX
6,4.579,3.0,3.628,0.76,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.042,0.496,0.222,0.004,4,0.4,500,25,UX
7,4.579,3.233,3.8,0.76,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.042,0.496,0.222,0.008,4,0.4,500,25,UX
8,4.671,3.389,3.955,0.95,0.875,1.0,1.0,0.357,0.0,-0.0,0.0,-0.062,0.551,0.0,0.002,4,0.4,500,25,UX
9,4.786,3.584,4.089,0.964,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.238,0.274,0.286,0.002,4,0.4,500,25,UX
10,4.786,3.806,4.211,0.964,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.238,0.274,0.286,0.004,4,0.4,500,25,UX
11,4.916,3.939,4.318,0.914,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.071,0.449,0.125,0.002,4,0.4,500,25,UX
12,4.916,4.057,4.412,0.914,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.071,0.449,0.125,0.004,4,0.4,500,25,UX
13,4.916,4.141,4.497,0.914,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.071,0.449,0.125,0.008,4,0.4,500,25,UX
14,4.986,4.256,4.573,0.81,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.143,0.746,0.264,0.002,4,0.4,500,25,UX
15,4.986,4.333,4.638,0.81,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.143,0.746,0.264,0.006,4,0.4,500,25,UX
16,5.19,4.416,4.705,0.852,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.071,0.577,0.333,0.002,4,0.4,500,25,UX
17,5.19,4.49,4.763,0.852,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.071,0.577,0.333,0.004,4,0.4,500,25,UX
18,5.19,4.579,4.816,0.852,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.071,0.577,0.333,0.01,4,0.4,500,25,UX
19,5.19,4.631,4.867,0.852,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.071,0.577,0.333,0.022,4,0.4,500,25,UX
20,5.19,4.683,4.916,0.852,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.071,0.577,0.333,0.048,4,0.4,500,25,UX
21,5.21,4.786,4.96,0.852,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.071,0.577,0.353,0.004,4,0.4,500,25,UX
22,5.21,4.836,4.993,0.852,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.071,0.577,0.353,0.01,4,0.4,500,25,UX
23,5.268,4.863,5.033,0.816,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.577,0.375,0.002,4,0.4,500,25,UX
24,5.268,4.916,5.066,0.816,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.577,0.375,0.004,4,0.4,500,25,UX
25,5.268,4.925,5.098,0.816,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.577,0.375,0.008,4,0.4,500,25,UX
26,5.268,4.937,5.128,0.816,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.577,0.375,0.018,4,0.4,500,25,UX
27,5.268,4.965,5.156,0.816,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.577,0.375,0.042,4,0.4,500,25,UX
