i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,2.789,-1.586,0.477,0.612,0.5,0.5,1.0,0.143,0.0,-0.091,0.0,-0.136,0.261,0.0,0.018,4,0.4,100,5,UX
1,2.789,-2.027,0.4,0.612,0.5,0.5,1.0,0.143,0.0,-0.091,0.0,-0.136,0.261,0.0,0.018,4,0.4,100,5,UX
2,2.789,-2.117,0.218,0.612,0.5,0.5,1.0,0.143,0.0,-0.091,0.0,-0.136,0.261,0.0,0.018,4,0.4,100,5,UX
3,2.789,-1.714,0.525,0.612,0.5,0.5,1.0,0.143,0.0,-0.091,0.0,-0.136,0.261,0.0,0.018,4,0.4,100,5,UX
4,3.383,-2.347,0.44,0.639,0.5,1.0,0.75,0.357,-0.05,-0.05,0.0,-0.125,0.251,0.111,0.018,4,0.4,100,5,UX
5,3.383,-1.224,0.498,0.639,0.5,1.0,0.75,0.357,-0.05,-0.05,0.0,-0.125,0.251,0.111,0.018,4,0.4,100,5,UX
6,3.383,-1.681,0.583,0.639,0.5,1.0,0.75,0.357,-0.05,-0.05,0.0,-0.125,0.251,0.111,0.018,4,0.4,100,5,UX
7,3.383,-1.978,0.502,0.639,0.5,1.0,0.75,0.357,-0.05,-0.05,0.0,-0.125,0.251,0.111,0.018,4,0.4,100,5,UX
8,3.383,-1.693,0.182,0.639,0.5,1.0,0.75,0.357,-0.05,-0.05,0.0,-0.125,0.251,0.111,0.018,4,0.4,100,5,UX
9,3.383,-1.929,0.3,0.639,0.5,1.0,0.75,0.357,-0.05,-0.05,0.0,-0.125,0.251,0.111,0.018,4,0.4,100,5,UX
10,3.383,-1.454,0.621,0.639,0.5,1.0,0.75,0.357,-0.05,-0.05,0.0,-0.125,0.251,0.111,0.018,4,0.4,100,5,UX
11,3.383,-1.508,0.255,0.639,0.5,1.0,0.75,0.357,-0.05,-0.05,0.0,-0.125,0.251,0.111,0.018,4,0.4,100,5,UX
12,3.383,-1.521,0.414,0.639,0.5,1.0,0.75,0.357,-0.05,-0.05,0.0,-0.125,0.251,0.111,0.018,4,0.4,100,5,UX
13,3.383,-1.934,0.221,0.639,0.5,1.0,0.75,0.357,-0.05,-0.05,0.0,-0.125,0.251,0.111,0.018,4,0.4,100,5,UX
14,3.383,-1.493,0.359,0.639,0.5,1.0,0.75,0.357,-0.05,-0.05,0.0,-0.125,0.251,0.111,0.018,4,0.4,100,5,UX
15,3.383,-1.169,0.469,0.639,0.5,1.0,0.75,0.357,-0.05,-0.05,0.0,-0.125,0.251,0.111,0.018,4,0.4,100,5,UX
16,3.383,-1.47,0.326,0.639,0.5,1.0,0.75,0.357,-0.05,-0.05,0.0,-0.125,0.251,0.111,0.018,4,0.4,100,5,UX
17,3.383,-1.441,0.5,0.639,0.5,1.0,0.75,0.357,-0.05,-0.05,0.0,-0.125,0.251,0.111,0.018,4,0.4,100,5,UX
18,3.383,-2.083,0.404,0.639,0.5,1.0,0.75,0.357,-0.05,-0.05,0.0,-0.125,0.251,0.111,0.018,4,0.4,100,5,UX
19,3.397,-1.473,0.566,0.958,0.625,0.5,1.0,0.357,-0.071,-0.071,0.0,-0.208,0.308,0.0,0.018,4,0.4,100,5,UX
20,3.397,-1.936,0.473,0.958,0.625,0.5,1.0,0.357,-0.071,-0.071,0.0,-0.208,0.308,0.0,0.018,4,0.4,100,5,UX
21,3.397,-1.908,0.588,0.958,0.625,0.5,1.0,0.357,-0.071,-0.071,0.0,-0.208,0.308,0.0,0.018,4,0.4,100,5,UX
22,3.397,-1.677,0.449,0.958,0.625,0.5,1.0,0.357,-0.071,-0.071,0.0,-0.208,0.308,0.0,0.018,4,0.4,100,5,UX
23,3.397,-1.321,0.398,0.958,0.625,0.5,1.0,0.357,-0.071,-0.071,0.0,-0.208,0.308,0.0,0.018,4,0.4,100,5,UX
24,3.397,-1.404,0.527,0.958,0.625,0.5,1.0,0.357,-0.071,-0.071,0.0,-0.208,0.308,0.0,0.018,4,0.4,100,5,UX
25,3.397,-1.506,0.463,0.958,0.625,0.5,1.0,0.357,-0.071,-0.071,0.0,-0.208,0.308,0.0,0.018,4,0.4,100,5,UX
26,3.397,-1.201,0.531,0.958,0.625,0.5,1.0,0.357,-0.071,-0.071,0.0,-0.208,0.308,0.0,0.018,4,0.4,100,5,UX
