i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,2.958,-2.475,0.377,0.76,0.5,0.5,1.0,0.143,-0.133,-0.067,0.0,-0.031,0.286,0.0,0.018,4,0.4,100,5,1X+2X
1,2.958,-1.946,0.278,0.76,0.5,0.5,1.0,0.143,-0.133,-0.067,0.0,-0.031,0.286,0.0,0.018,4,0.4,100,5,1X+2X
2,3.147,-1.582,0.472,0.717,0.625,0.5,0.708,0.214,0.0,-0.0,0.0,-0.062,0.445,0.0,0.018,4,0.4,100,5,1X+2X
3,3.147,-1.951,0.493,0.717,0.625,0.5,0.708,0.214,0.0,-0.0,0.0,-0.062,0.445,0.0,0.018,4,0.4,100,5,1X+2X
4,3.147,-2.642,0.489,0.717,0.625,0.5,0.708,0.214,0.0,-0.0,0.0,-0.062,0.445,0.0,0.018,4,0.4,100,5,1X+2X
5,3.147,-2.818,0.539,0.717,0.625,0.5,0.708,0.214,0.0,-0.0,0.0,-0.062,0.445,0.0,0.018,4,0.4,100,5,1X+2X
6,3.76,-2.06,0.316,1.0,1.0,0.5,1.0,0.286,0.0,-0.0,0.0,-0.333,0.154,0.154,0.018,4,0.4,100,5,1X+2X
7,3.76,-2.503,0.093,1.0,1.0,0.5,1.0,0.286,0.0,-0.0,0.0,-0.333,0.154,0.154,0.018,4,0.4,100,5,1X+2X
8,3.76,-1.986,0.433,1.0,1.0,0.5,1.0,0.286,0.0,-0.0,0.0,-0.333,0.154,0.154,0.018,4,0.4,100,5,1X+2X
9,3.76,-1.745,0.688,1.0,1.0,0.5,1.0,0.286,0.0,-0.0,0.0,-0.333,0.154,0.154,0.018,4,0.4,100,5,1X+2X
10,3.76,-2.164,0.603,1.0,1.0,0.5,1.0,0.286,0.0,-0.0,0.0,-0.333,0.154,0.154,0.018,4,0.4,100,5,1X+2X
11,3.76,-1.865,0.468,1.0,1.0,0.5,1.0,0.286,0.0,-0.0,0.0,-0.333,0.154,0.154,0.018,4,0.4,100,5,1X+2X
12,3.76,-1.869,0.583,1.0,1.0,0.5,1.0,0.286,0.0,-0.0,0.0,-0.333,0.154,0.154,0.018,4,0.4,100,5,1X+2X
13,3.76,-1.274,0.575,1.0,1.0,0.5,1.0,0.286,0.0,-0.0,0.0,-0.333,0.154,0.154,0.018,4,0.4,100,5,1X+2X
14,3.76,-1.162,0.455,1.0,1.0,0.5,1.0,0.286,0.0,-0.0,0.0,-0.333,0.154,0.154,0.018,4,0.4,100,5,1X+2X
