,REST,D4,D4,G4,G4,D4,E4,G4,E4,E4,D4,C4,E4,D#4,E4,F#4,G4,F#4,F#4,G4,REST,E4,F4,G4,A4,G4,F4,D4,E4,A4,E4,A4,F#4,D4,B4,B4,E4,C#4,D4,A4,G4,B4,G4,C4,C4,REST,REST,D4,F#4,A4,REST,F4,F4,A4,F4,E4,C4,C4,C4,C4,C#4,A4,E5,E5,D5,C5,G5,G5,G4,C5,E5,C5,F4,C5,A4,C5,B4,B4,A4,REST,A4,D5,REST,D5,C5,C5,D4,REST,D4,C#4,F4,F4,D4,C4,C5,C4,C5,G4,C5,D#5,C4,C#4,G4,G#4,G4,D4,C#5,D5,G#4,F4,F#4,F#4,B4,G4,C4,E5,F5,E5,C5,C5,D4,D5,D5,D5,E5,G5,A4,D4,D5,G5,F#5,B4,E4,F#4,F4,C5,D5,D5,G4,E4,A4,REST,B4,C#4,D5,E5,E5,D5,F#5,F#4,REST,C4,C4,C4,G5,E5,REST,REST,G5,G5,B5,A5,B4,A#4,G4,F5,E5,G4,C5,REST,F5,REST,C6,C5,C6,G5,C5,F5,C5,F5,A5,C5,F5,F5,G5,A5,D#4,B4,G#4,F#4,G#4,REST,F#5,B4,G5,C6,E4,E4,F4,D5,D5,REST,A4,B4,F5,C#4,F#4,D5,A4,E4,G#4,E5,F4,D5,D5,F4,F5,B4,F#4,B4,F4,G4,D#5,G5,D#4,G5,G5,C6,C6,C6,E4,F#5,A5,D5,D#5,C#5,B4,A4,D4,F#4,E4,B5,REST,E5,C6,G4,C#4,G#4,C#4,D#4,D#4,REST,D#4,C#4,A5,C5,C5,REST,E5,F#5,C6,D#4,F5,A#4,G4,A#4,D#5,A#4,E4,D#4,F#4,REST,B4,C#5,REST,C#5,G5,C#4,E5,D5,A4,D#4,D#4,F#4,G5,G#5,E5,E4,F4,A4,F5,E5,A4,F#4,D5,C4,A5,D#5,A5,B5,D4,C#5,E4,A4,G4,F5,G#4,E5,C#5,REST,A#4,A#4,G#4,F4,D#5,F5,D4,E5,B5,B5,C5,A5,C#5,D#4,G#4,G#4,C4,C5,REST,B5,B5,C#5,C5,F4,REST,F#5,C#5,G5,A#5,C#5,F#5,E5,B4,D#5,G#4,F#5,C6,A5,F5,C6,F#5,F#5,F#5,G#5,G#5,G#5,G5,G#5,E5,C4,B4,B4,C4,G5,A4,A5,B4,A5,D4,D5,G4,F#5,F5,D#5,A#4,D#4,REST,G#5,G#5,G#4,A5,B5,A5,D#5,B4,E5,F5,A4,G#4,A#4,G5,A#4,C5,G5,F5,F#5,D#5,F#4,A#4,A#4,A#4,F#5,A#5,A#5,E5,F#5,D#4,D#5,E4,E4,F4,G#4,D4,D5,F5,A5,E4,B5,B5,F#5,C#4,D5,A5,C6,B4,C#4,F4,A5,F#5,C#5,C#5,C6,G#4,B4,G#4,C#5,G4,A5,A#5,D#5,C4,D#4,F#4,A#4,G4,B5,C#5,C6,C#5,F#4,D#4,C#5,C4,C4,D4,E5,C#4,F4,F5,G#5,C#5,F#5,G#5,C#5,B5,D5,C6,B5,D#4,F5,G#4,G#4,G#5,D#5,A5,C4,E5,A#5,D4,F#4,F4,A#4,A4,C6,B5,A5,E4,C6,G5,C#5,C#4,B5,D#5,F#5,C6,B4,B5,D#5,C4,F#4,F5,C#5,B4,D#5
,D4,D4,G4,G4,D4,E4,G4,E4,E4,D4,C4,E4,D#4,E4,F#4,G4,F#4,E4,F#4,REST,E4,F4,G4,A4,G4,F4,E4,REST,A4,C4,REST,F#4,D4,B4,B4,G4,C#4,D4,A4,B4,B4,A4,C4,C4,REST,REST,G4,F#4,A4,A4,C4,F4,A4,F4,D4,C4,D4,F#4,G4,F4,F#4,E5,E5,D5,C5,G5,G5,G4,C5,E5,C5,G4,C5,E4,C5,B4,D5,C5,REST,B4,D5,REST,C5,D5,A4,REST,F4,F4,C#4,E4,C#4,C4,D#4,C5,C5,B4,F#4,D#4,D#5,E5,C#4,C#4,G#4,F#4,C#4,C#5,D5,G#4,A4,F#4,C#4,C#5,E5,E5,E5,F5,E5,C4,D5,D4,C5,G4,B4,E5,G5,D5,D4,D5,G5,F#5,E5,E4,C5,F4,REST,C4,A4,F5,D5,B4,E4,A4,REST,REST,E4,E4,F#4,F#5,F#4,REST,F#4,A4,D#4,G5,F5,G4,D5,G5,REST,B5,A5,G5,A#4,B4,F5,D5,A5,G5,F4,F5,REST,C6,C5,C6,G5,E5,A5,C5,C#5,A5,C6,F5,F5,G5,A5,F5,C5,G#4,E4,C5,G4,C#4,F5,F#4,C6,A5,E5,G5,F5,D4,C#5,E5,G#4,F4,A4,A4,B4,C4,C#4,G#4,B4,REST,D5,F4,F#4,D#4,G4,D4,G#4,C4,B4,D#5,G5,E4,C4,C5,C4,C6,F5,G4,F#5,A5,E5,D#5,D#5,C#5,G5,F5,G5,C4,B5,REST,A5,C6,B5,B5,C4,G#4,D#4,D#4,C#4,D#4,REST,F4,A5,A#4,G#4,D#5,F#5,G5,REST,F#4,C4,A4,A#4,D#5,D5,A#4,D#5,G#4,D#4,G#4,C#5,A4,C#5,B4,B4,G4,B4,A5,D#4,F4,D4,D5,G#5,A5,D#5,D5,G#4,C#5,B4,D4,A#4,E5,D#4,D5,G#5,REST,B5,D5,E5,G4,C#5,F#5,C#5,D4,F4,A4,E5,A#4,REST,C5,D4,A#4,F5,C6,F5,F4,C6,F5,F#5,REST,REST,B4,E5,REST,G#4,D#4,B5,B5,G5,C5,B5,E5,F#5,D5,F#4,A#5,C#5,D#5,A4,C#5,D#5,G4,D5,REST,D5,D5,F#4,E5,C6,F#5,G#5,F#5,E5,G#5,D4,REST,G#4,C6,D#4,C#4,F5,A4,A5,C5,F5,A4,A5,B5,F#5,B4,F#5,A4,D#4,A4,G#5,G5,F5,C4,G4,B4,F#5,G#4,A5,B5,B5,G5,A#4,G#4,D#5,F#4,C#4,F4,F4,C5,B4,A#4,E5,G4,D5,B5,A#5,G5,G#5,C#5,G4,F#5,A#4,A5,G5,C#4,G#4,A#4,E4,E4,F5,F#5,E4,D4,F5,C6,D4,E4,C6,G#4,C#5,B4,C4,A#4,F5,C4,C5,F#5,D#4,C4,A5,A#5,B5,C#5,A#4,D#5,D#5,C#5,C6,C5,D#4,F#5,G#4,F5,A#4,G5,B5,A5,B5,C#4,E5,A5,C#5,B4,G#5,D#5,B5,F#5,A#5,C#4,B4,A4,F5,G#4,C#5,D#5,D#5,A#4,D#4,C#5,A#5,G#5,A#4,F#5,B5,F4,C6,F4,G4,F4,C6,A4,C#5,E4,B4,E5,C5,E4,D#4,B5,F4,F4,D#5,G5,D#5,D4,G#5,C4
D4,3.8119226869963193e-06,0.058253425858403644,7.774180450105465e-09,2.174666370213454e-13,4.4664806010404805e-10,1.1521260431942849e-06,3.291340350828126e-16,6.566667399883178e-66,1.0153493219266137e-14,1.3269611896300402e-13,3.575212269809256e-11,7.196185328286547e-11,0.0006269399999999998,6.373189315489123e-11,9.265023215011435e-05,2.794280023792129e-06,1.6122937088170142e-08,3.564849990921709e-08,0.9854697848726806,4.819824672191833e-10,6.023649577651862e-32,0.9988096863616913,1.9807518150001878e-08,5.469295457934125e-21,5.1196767818932206e-27,2.3099297373815978e-23,8.404114355645579e-23,1.7889664139622506e-05,3.394391889302024e-32,0.09335593220338982,1.487681046261275e-28,0.4119484878048781,0.4000002056435615,9.35059430825501e-10,1.0523342313018695e-22,6.215254760441634e-42,0.005082232915129149,0.0028835308632395714,2.886767707654398e-08,7.14596267351841e-22,9.262008565529566e-06,0.0036300761728967007,3.6481638694104823e-07,7.202919692451691e-30,7.003725563909707e-14,3.1399811314555693e-31,8.6860969246933e-22,0.009736787564766838,6.307380918328198e-12,2.4625189908852594e-39,3.673637042666201e-06,4.043864611407413e-09,0.09778797108955627,0.021784444307564488,5.604698597931619e-45,8.342695164670373e-49,3.3521873048068788e-15,0.021073170731707315,1.820316027211876e-18,3.269922847278544e-05,0.0006191289902946458,1.7900722244593768e-09,1.7172680117707448e-40,6.774760792129056e-43,1.5208271880724205e-45,0.004031078399999999,3.6963565316969445e-33,0.0,8.494298715665313e-17,2.2880600010977689e-35,5.341944404683282e-28,0.012403891433382063,2.598046963279595e-14,3.547787113747719e-37,9.618884623079831e-33,0.004434186239999999,5.0904937616625995e-17,2.364091771336865e-34,1.773514831376908e-12,1.0088635402327034e-19,1.4187799579155743e-14,8.126141030623062e-30,1.4726480130611056e-09,2.3553852216969827e-22,1.9990277770516699e-25,4.093961491511544e-07,2.7707074029747587e-05,0.00011083519951651418,0.5982800982800983,0.010070868292682927,0.3531428571428571,5.144288649050517e-06,0.0047493403693931405,2.8753340249653055e-19,2.261746924638097e-06,0.02880000050935431,0.0,0.0010536585365853658,0.0,0.0,0.6982456140350877,0.052984567210269756,0.0,0.029411764705882353,0.22105263157894736,0.0,4.6764845339032695e-14,0.0,3.805576579595741e-10,0.0017917050691244243,6.716928351085712e-05,0.0,0.0,0.000853298675712,0.0,3.124224986306877e-18,1.465921033061106e-20,4.635164347639534e-05,1.7168943584881185e-18,3.364938323351131e-05,0.0013121999999999995,1.1942990140697197e-06,1.0604022110140452e-11,0.0,0.0,0.0,0.0007668210501818182,0.021686746987951804,0.0,0.0,0.0,2.8996637756583424e-13,4.041360018399742e-45,3.820985254983843e-06,7.763137427357275e-21,4.141409583482098e-05,1.2281884428929616e-07,0.0,3.652360873466018e-33,8.842957992889708e-08,1.967858758145328e-25,8.509557146292348e-26,4.451790151457852e-20,0.0007255941119999997,4.948459895544775e-16,0.003359231999999999,0.10481176402329598,0.007775999999999998,0.0,4.273973459040021e-15,2.396250956389407e-21,5.519901233372107e-23,0.016666666666666663,0.0,9.663249064224371e-13,0.0,2.2771126343771622e-12,5.7747576407804854e-11,0.0,5.810889994431644e-11,0.0,0.0009647499313161177,0.0,1.76818710831266e-10,0.0,3.4955673034693663e-13,0.0,0.0,1.3897093140177333e-05,0.0,1.0446166971608493e-06,0.0,0.0,0.0,0.0,3.883489294443204e-08,0.8022400000000001,1.1071967401793975e-06,0.0,0.0,0.0,0.0,0.0012093235199999997,4.161040729684369e-18,5.916824615014946e-34,0.0,0.0,0.0,0.0002645395199999999,0.018514285714285712,0.0,9.815218486523338e-07,0.0,0.00023322667885714273,0.0,0.016615384615384615,1.4624652246163355e-07,0.0,0.0,0.10178571428571428,0.0,0.0,0.0002905829596412556,1.0597560695834712e-06,0.0,0.0,1.2387452528195593e-12,0.0013310164528301882,0.37241379310344824,0.0,0.0,3.89868895082218e-22,6.855297075118073e-07,0.0006220799999999997,0.9257728835584,0.00020439270760563372,0.0,0.0019772694683544297,0.0,6.8621592343524236e-06,2.813024945042868e-11,0.0,0.0,0.20223332351999998,0.028448780487804876,0.0,1.679800404058677e-17,0.0,0.0,0.0,4.1490030959461786e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15714285714285714,0.0,0.0,0.4,0.0,0.0,0.0,0.07058823529411765,0.0,4.488992846831001e-08,0.010864670658682633,0.007525161290322579,0.0003217655172413792,0.4421052631578948,0.07692307692307693,0.0,0.0,0.013333333333333334,0.0,7.977072960137394e-08,0.0,0.0,0.0,0.028799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16914327816903e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.024923076923076923,0.3055555555555556,0.09545454545454544,0.0,0.0,0.0,1.9957562406537346e-12,0.0,0.0,0.0,6.074847869643097e-07,0.0,0.0,0.0,3.9173126143531866e-07,0.0,5.157212399245262e-10,0.0,0.0,0.004628571428571428,0.0,0.0,0.0,0.0,0.0,0.0014586655541231545,0.0,0.0,0.0,0.07692307692307693,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.00027834750474639114,0.0,0.384,1.1995902122333193e-07,0.0,0.0,0.0,8.106637665103442e-05,9.287018320712074e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4374389600419818e-05,4.649431548849043e-17,0.0,0.0,0.0,0.0,0.0,0.005089745454545453,0.0,0.0,0.0,0.0,0.4,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983359636701184,0.0,0.0,0.0,0.0,0.0,0.0,0.0001959104102399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012093235199999997,2.533611466518926e-15,0.0,0.0,0.0,5.732098034772189e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009206983065599996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4852771709826354e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E4,0.030055852457478566,0.008534233887779418,6.828443041004997e-51,0.5780642110218254,0.014619377679720075,1.4179466836331053e-11,0.5200716277350401,0.00010448637728203596,6.71948416258602e-19,1.400383481956346e-12,7.708864163178947e-18,1.4282437902037734e-07,0.71529598,1.4636184403082937e-07,0.9914732391220138,1.7730905970929402e-05,6.275300023532892e-08,0.00371774223301118,0.0013791723289887634,0.011262416832120013,2.844266242284462e-26,4.701849845759997e-05,0.726400003844191,5.263200471637023e-12,4.954577256741781e-05,4.0082796918584656e-10,0.08639999999999999,0.9998017074563517,8.566318980739245e-17,0.036,1.6936988191408165e-24,0.014793365853658532,2.4109934791201337e-07,2.8771059410015405e-10,2.9476522629431175e-08,1.1921314115850708e-34,0.047910362214022124,0.024527208535402512,2.1869452330715128e-08,9.5503933319375e-09,7.709309976703807e-08,3.334749723016277e-33,0.4000002726100474,2.8996522243603372e-27,7.426607322873522e-08,1.9322835852564363e-24,2.838262074533769e-29,0.4211523316062176,7.008201020364665e-12,0.009204817677778941,0.029929309107020543,0.00016918562146386672,2.8981129074113715e-06,0.3120000031797931,8.607889006108031e-21,0.00021767823521656252,0.17568420349369906,0.03951219512195122,0.24000000000000093,0.00014148293626786902,0.011262542536325904,1.7900722244593768e-09,9.3302530550048e-12,0.0037324801474581224,7.417642167978893e-13,7.380028330202927e-05,0.9590948635152471,1.3057708714510622e-06,0.01867702464872909,0.9685735298894476,1.097946344071804e-17,4.8126744658038384e-05,0.7975582840098748,3.889690402449585e-22,3.3131713701719396e-32,1.5571704973950926e-17,0.4,0.9135920676686372,0.01471544546874538,8.967675913179593e-20,7.0938997895778715e-15,0.01678826269776946,7.854122736325898e-09,1.8118347859207554e-22,0.9908434013783151,0.40000014738261314,7.113850754017488e-06,7.188642583797684e-05,0.10565110565110565,0.005206126829268292,0.2211428571428571,0.9275476507338186,0.5414248021108179,3.833778699953736e-19,8.086326973965866e-32,0.006718464127338575,0.3541975400448,0.3422048780487804,0.0,0.7840442004210526,0.07719298245614035,0.00014427510831627904,0.0021383999999999995,0.5294117647058824,0.25263157894736843,0.0,1.4029453601709807e-14,0.0,6.692565708944229e-10,0.002329216589861751,0.015994276214959538,0.0,3.5863102532480393e-07,3.18101737645663e-19,0.0,0.0,1.017874509713532e-05,1.002602810524867e-07,0.0003528268124258333,0.0005581165004331179,0.0008747999999999999,0.15475023907442487,0.009887144156301124,0.018662399999999996,0.0,3.4381415994968413e-09,0.7147814440960001,0.004337349397590362,0.0,0.0,2.0231225656798086e-08,3.4404975763145636e-09,3.574867142480063e-05,1.6632524051106142e-05,9.410942400501044e-20,1.9766896569908738e-11,0.9673832259995955,0.0,0.010285498585998951,0.004031078400090303,5.745038331410713e-26,4.892995359118102e-25,4.26629889514711e-20,0.00045826996547368394,7.897303591921373e-07,1.8838810630882558e-14,0.0,0.0,0.0,0.4016131605166277,5.3338071490150704e-11,2.085296021496127e-22,0.4083333333333333,0.018662399999999996,0.0,0.010749542400002785,3.0361501791695503e-12,0.2000000001728834,0.00459093594033212,0.0,0.0,0.7434832500683413,0.0,9.823261712848115e-11,2.8527117953211108e-11,3.792184821592891e-16,0.0,5.3030006601975447e-20,0.2400555883725607,0.0,0.009331374102782859,0.0,0.0,5.381439025299406e-11,0.0,3.913801743039048e-09,0.0,0.0,0.0,0.0,5.68640409144438e-07,1.1963994518473276e-06,9.15490834742155e-19,4.161040729684369e-18,0.0,0.0,0.0,0.04611235955056178,0.7957321177600001,0.0,9.380697921995582e-11,4.964018544908354e-07,0.4,0.0005182815085714285,6.5329172494306456e-09,0.0,1.7731226487286058e-17,4.534772741222727e-06,0.0,0.09642857142857143,0.0,0.08288596097234505,0.003196412556053811,4.239024278333885e-06,0.0,0.061538461538461535,9.290589396146693e-13,0.0005704356226415093,0.06206896551724138,7.686626726752012e-09,7.729068239605476e-06,0.0014511882240000442,0.0026607859558830044,0.003421439999999998,0.07050239999999999,0.9912672584833803,0.0037894736842105257,0.10014875544303797,0.025411764705882352,0.006607438581224198,5.626049890085736e-11,0.0,0.0,0.06923818451645403,0.003160975609756097,0.6400000039824528,2.7395425530905636e-15,0.0,0.0,0.0005224277608495061,0.9999211759741045,0.0,1.3967100474591092e-14,0.0,0.0,0.0,3.575245516933625e-09,0.0,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.028235294117647056,7.463253723428568e-05,0.9999988328618598,0.2165461077844311,0.0012541935483870964,0.7945070344827586,0.17894736842105263,0.23076923076923078,1.2204262550613575e-15,0.0,0.0,0.0,1.2577185033816624e-05,0.0,2.2355395292814053e-16,0.0657391304347826,0.0,0.03870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0022100210526315787,0.008526315789473684,0.0033592836914327815,4.609656711529411e-05,0.0,0.0067034482758620674,0.30090239999999996,0.004408991999999999,0.004958866285714285,0.9899223074381416,0.6111111111111112,0.7563076923076923,0.06944444444444445,0.04090909090909091,0.0,0.0,5.135234794818628e-10,0.9644359274001754,0.0020995199999999997,0.0,0.0,1.2149695739286194e-06,0.0,0.0,1.0,0.7848707129344,0.0,5.157212399245262e-10,0.00011856112941176466,0.277386129408,0.14862857142857144,0.03209932799999999,0.025919999999999995,0.0,0.0,0.00043535646719999985,0.40008522694902376,2.5690606638842482e-05,0.0,0.0,0.07692307692307693,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.7563720294411237,0.0,0.13823999999999997,0.3548085747151012,0.00030024583944827574,0.07142857142857142,0.0,0.9833659727533021,6.257261012858782e-13,0.5892,0.359999999939864,0.0,4.699392113527802e-15,0.0,1.2402893632988245e-17,1.2826929007277543e-14,0.3449872031744,0.0,0.0,0.0,0.0,0.0,0.0013931406950399995,0.4007634922792985,0.0,0.3,0.0,0.0,0.0,0.0,0.0,4.456048183633788e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.005598719999999998,3.0797456546473356e-13,0.0,0.0,0.47058823529411764,0.046153846153846156,0.0,0.006718463999999998,0.0,0.9792837971823203,0.0,0.0,3.0325640565258326e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.049766399999999995,0.0,0.2,0.0,0.7320064000000001,0.48159744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3967100474591092e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.5999737301857953,0.15384615384615385,0.4,0.0,0.544,0.1936333824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001959104102399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99516270592,0.006220799999999999,0.0,0.0,0.0,1.9453594040647463e-11,0.0,0.0,0.0,3.1598120585169977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3264,0.11683491839999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21571036604950114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19584000000000001,0.0,0.0017317512806399996,0.0,0.0,0.0,0.0,0.9976893610746339,1.0,0.9984908136625579,0.07308295616987134,0.0,0.0,0.05183999999999999,0.0,0.0,0.0,0.0
