i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.727,0.177,1.24,0.792,0.875,1.0,1.0,0.286,0.0,-0.059,0.0,-0.292,0.125,0.0,0.001,4,0.4,1000,50,UX
1,3.744,0.773,1.901,0.783,0.625,1.0,0.591,0.429,0.0,-0.0,0.0,-0.183,0.5,0.0,0.001,4,0.4,1000,50,UX
2,3.789,1.352,2.438,0.733,1.0,0.5,0.812,0.5,-0.048,-0.0,0.0,-0.106,0.396,0.0,0.001,4,0.4,1000,50,UX
3,4.066,1.967,2.831,0.721,1.0,1.0,0.278,0.286,0.0,-0.0,0.0,-0.258,0.54,0.5,0.001,4,0.4,1000,50,UX
4,4.184,2.397,3.126,0.867,0.875,1.0,0.833,0.214,0.0,-0.0,0.0,-0.375,0.462,0.308,0.001,4,0.4,1000,50,UX
5,4.303,2.675,3.342,0.72,0.875,1.0,1.0,0.429,0.0,-0.0,0.0,-0.211,0.379,0.111,0.001,4,0.4,1000,50,UX
6,4.534,2.933,3.541,0.917,1.0,1.0,0.885,0.143,0.0,-0.0,0.0,-0.125,0.715,0.0,0.001,4,0.4,1000,50,UX
7,4.534,3.191,3.717,0.917,1.0,1.0,0.885,0.143,0.0,-0.0,0.0,-0.125,0.715,0.0,0.002,4,0.4,1000,50,UX
8,4.661,3.384,3.877,1.0,1.0,1.0,1.0,0.071,0.0,-0.0,0.0,-0.125,0.715,0.0,0.001,4,0.4,1000,50,UX
9,4.966,3.562,4.021,0.938,1.0,1.0,1.0,0.643,-0.071,-0.0,0.0,-0.062,0.519,0.0,0.001,4,0.4,1000,50,UX
10,4.966,3.701,4.154,0.938,1.0,1.0,1.0,0.643,-0.071,-0.0,0.0,-0.062,0.519,0.0,0.002,4,0.4,1000,50,UX
11,4.966,3.841,4.262,0.938,1.0,1.0,1.0,0.643,-0.071,-0.0,0.0,-0.062,0.519,0.0,0.004,4,0.4,1000,50,UX
12,5.048,3.971,4.367,0.958,1.0,1.0,1.0,0.643,-0.125,-0.0,0.0,-0.042,0.613,0.0,0.001,4,0.4,1000,50,UX
13,5.048,4.088,4.455,0.958,1.0,1.0,1.0,0.643,-0.125,-0.0,0.0,-0.042,0.613,0.0,0.002,4,0.4,1000,50,UX
14,5.048,4.184,4.54,0.958,1.0,1.0,1.0,0.643,-0.125,-0.0,0.0,-0.042,0.613,0.0,0.004,4,0.4,1000,50,UX
15,5.048,4.283,4.624,0.958,1.0,1.0,1.0,0.643,-0.125,-0.0,0.0,-0.042,0.613,0.0,0.008,4,0.4,1000,50,UX
16,5.139,4.384,4.7,0.887,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.19,0.878,0.207,0.001,4,0.4,1000,50,UX
17,5.19,4.476,4.769,0.938,1.0,1.0,1.0,0.643,0.0,-0.0,0.0,-0.104,0.714,0.0,0.002,4,0.4,1000,50,UX
18,5.19,4.534,4.829,0.938,1.0,1.0,1.0,0.643,0.0,-0.0,0.0,-0.104,0.714,0.0,0.004,4,0.4,1000,50,UX
19,5.214,4.602,4.888,1.0,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.4,1000,50,UX
20,5.214,4.671,4.94,1.0,1.0,1.0,1.0,0.214,0.0,-0.0,0.0,0.0,1.0,0.0,0.002,4,0.4,1000,50,UX
21,5.223,4.75,4.987,0.917,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.125,0.642,0.219,0.001,4,0.4,1000,50,UX
22,5.223,4.823,5.028,0.917,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.125,0.642,0.219,0.005,4,0.4,1000,50,UX
23,5.223,4.873,5.063,0.917,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.125,0.642,0.219,0.013,4,0.4,1000,50,UX
24,5.223,4.966,5.092,0.917,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.125,0.642,0.219,0.03,4,0.4,1000,50,UX
25,5.223,4.966,5.118,0.917,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.125,0.642,0.219,0.066,4,0.4,1000,50,UX
26,5.223,4.991,5.143,0.917,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.125,0.642,0.219,0.126,4,0.4,1000,50,UX
27,5.286,5.048,5.163,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,1.0,0.0,0.001,4,0.4,1000,50,UX
28,5.286,5.048,5.178,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,1.0,0.0,0.005,4,0.4,1000,50,UX
29,5.286,5.06,5.194,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,0.0,1.0,0.0,0.013,4,0.4,1000,50,UX
