I,I_CONV,MAX_F,MIN_F,MEAN_F,MEDIAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE,SEL_SIZE
500,-1,0.2065831879705643,0.02002124353678656,0.021803382606922127,0.02002124353678656,0.342487648809525,-0.25,-1.0,0.06673144841269978,0.0,-0.058322242963231054,-0.0004888803290562615,-0.125,-2.0833333333333333e-05,0.3621415350622504,0.4644093863783241,0.453,8,0.5,1000,50,1X+2X,50
500,-1,0.10523157859565677,0.011086921671675493,0.011408596127369993,0.011086921671675493,0.3251145833333272,-0.25,-1.0,0.06662941176470723,0.0,-0.05707228987228969,0.0,-0.125,-0.00011160714285714285,0.36033076969508415,0.47043828172939545,0.099,8,0.5,1000,50,1X+2X,50
