i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.152,0.196,1.212,0.609,0.875,1.0,0.286,0.214,0.0,-0.0,0.0,-0.232,0.4,0.0,0.02,4,0.4,100,5,UX
1,3.152,0.981,1.914,0.609,0.875,1.0,0.286,0.214,0.0,-0.0,0.0,-0.232,0.4,0.0,0.05,4,0.4,100,5,UX
2,3.802,1.461,2.411,0.726,1.0,1.0,0.611,0.143,0.0,-0.0,0.0,-0.104,0.426,0.0,0.01,4,0.4,100,5,UX
3,3.861,1.976,2.797,0.792,1.0,1.0,0.577,0.143,0.0,-0.0,0.0,-0.133,0.483,0.0,0.01,4,0.4,100,5,UX
4,4.224,2.43,3.108,0.768,0.875,1.0,1.0,0.286,0.0,-0.062,0.0,-0.125,0.34,0.143,0.01,4,0.4,100,5,UX
5,4.264,2.677,3.34,0.789,1.0,1.0,1.0,0.214,0.0,-0.056,0.0,-0.167,0.366,0.118,0.01,4,0.4,100,5,UX
6,4.388,3.033,3.578,0.854,1.0,1.0,0.818,0.214,0.0,-0.071,0.0,-0.133,0.539,0.167,0.01,4,0.4,100,5,UX
7,4.388,3.261,3.759,0.854,1.0,1.0,0.818,0.214,0.0,-0.071,0.0,-0.133,0.539,0.167,0.02,4,0.4,100,5,UX
8,4.388,3.357,3.922,0.854,1.0,1.0,0.818,0.214,0.0,-0.071,0.0,-0.133,0.539,0.167,0.04,4,0.4,100,5,UX
9,4.465,3.581,4.058,0.789,1.0,1.0,1.0,0.214,0.0,-0.05,0.0,-0.104,0.511,0.105,0.02,4,0.4,100,5,UX
10,4.551,3.777,4.163,0.812,1.0,1.0,1.0,0.214,0.0,-0.062,0.0,-0.104,0.548,0.143,0.01,4,0.4,100,5,UX
11,4.551,3.852,4.257,0.812,1.0,1.0,1.0,0.214,0.0,-0.062,0.0,-0.104,0.548,0.143,0.02,4,0.4,100,5,UX
12,4.584,4.036,4.334,0.938,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.229,0.333,0.333,0.01,4,0.4,100,5,UX
13,4.584,4.15,4.383,0.938,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.229,0.333,0.333,0.03,4,0.4,100,5,UX
14,4.584,4.202,4.432,0.938,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.229,0.333,0.333,0.08,4,0.4,100,5,UX
15,4.584,4.311,4.475,0.938,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.229,0.333,0.333,0.13,4,0.4,100,5,UX
16,4.584,4.388,4.502,0.938,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.229,0.333,0.333,0.2,4,0.4,100,5,UX
17,4.584,4.426,4.528,0.938,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.229,0.333,0.333,0.32,4,0.4,100,5,UX
18,4.715,4.441,4.54,0.812,1.0,1.0,1.0,0.214,0.0,-0.062,0.0,-0.104,0.548,0.308,0.01,4,0.4,100,5,UX
19,4.75,4.465,4.559,0.938,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.229,0.5,0.333,0.48,4,0.4,100,5,UX
20,4.75,4.465,4.581,0.938,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.229,0.5,0.333,0.58,4,0.4,100,5,UX
21,4.75,4.489,4.608,0.938,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.229,0.5,0.333,0.65,4,0.4,100,5,UX
22,4.75,4.551,4.627,0.938,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.229,0.5,0.333,0.71,4,0.4,100,5,UX
23,4.75,4.582,4.656,0.938,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.229,0.5,0.333,0.76,4,0.4,100,5,UX
24,4.777,4.584,4.688,0.896,1.0,1.0,1.0,0.214,0.0,-0.062,0.0,-0.104,0.548,0.286,0.01,4,0.4,100,5,UX
25,4.777,4.584,4.715,0.896,1.0,1.0,1.0,0.214,0.0,-0.062,0.0,-0.104,0.548,0.286,0.03,4,0.4,100,5,UX
26,4.777,4.584,4.734,0.896,1.0,1.0,1.0,0.214,0.0,-0.062,0.0,-0.104,0.548,0.286,0.07,4,0.4,100,5,UX
27,4.777,4.715,4.751,0.896,1.0,1.0,1.0,0.214,0.0,-0.062,0.0,-0.104,0.548,0.286,0.16,4,0.4,100,5,UX
28,4.777,4.715,4.755,0.896,1.0,1.0,1.0,0.214,0.0,-0.062,0.0,-0.104,0.548,0.286,0.22,4,0.4,100,5,UX
29,4.781,4.75,4.759,0.875,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.167,0.5,0.364,0.01,4,0.4,100,5,UX
30,4.781,4.75,4.762,0.875,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.167,0.5,0.364,0.05,4,0.4,100,5,UX
31,4.781,4.75,4.765,0.875,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.167,0.5,0.364,0.14,4,0.4,100,5,UX
32,4.781,4.75,4.769,0.875,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.167,0.5,0.364,0.24,4,0.4,100,5,UX
33,4.781,4.75,4.773,0.875,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.167,0.5,0.364,0.35,4,0.4,100,5,UX
34,4.781,4.75,4.776,0.875,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.167,0.5,0.364,0.44,4,0.4,100,5,UX
35,4.781,4.75,4.778,0.875,1.0,1.0,1.0,0.286,0.0,-0.077,0.0,-0.167,0.5,0.364,0.55,4,0.4,100,5,UX
36,4.807,4.777,4.78,0.938,1.0,1.0,1.0,0.357,-0.077,-0.077,0.0,-0.167,0.5,0.333,0.01,4,0.4,100,5,UX
37,4.807,4.777,4.78,0.938,1.0,1.0,1.0,0.357,-0.077,-0.077,0.0,-0.167,0.5,0.333,0.02,4,0.4,100,5,UX
38,4.956,4.777,4.783,0.938,1.0,1.0,1.0,0.429,0.0,-0.077,0.0,-0.167,0.5,0.333,0.01,4,0.4,100,5,UX
39,4.956,4.777,4.787,0.938,1.0,1.0,1.0,0.429,0.0,-0.077,0.0,-0.167,0.5,0.333,0.02,4,0.4,100,5,UX
40,4.956,4.777,4.796,0.938,1.0,1.0,1.0,0.429,0.0,-0.077,0.0,-0.167,0.5,0.333,0.06,4,0.4,100,5,UX
41,4.956,4.777,4.807,0.938,1.0,1.0,1.0,0.429,0.0,-0.077,0.0,-0.167,0.5,0.333,0.12,4,0.4,100,5,UX
42,4.956,4.781,4.83,0.938,1.0,1.0,1.0,0.429,0.0,-0.077,0.0,-0.167,0.5,0.333,0.24,4,0.4,100,5,UX
43,4.974,4.781,4.856,0.938,1.0,1.0,1.0,0.357,-0.077,-0.077,0.0,-0.167,0.667,0.333,0.25,4,0.4,100,5,UX
44,5.122,4.781,4.891,0.938,1.0,1.0,1.0,0.429,0.0,-0.077,0.0,-0.167,0.667,0.333,0.58,4,0.4,100,5,UX
45,5.122,4.781,4.933,0.938,1.0,1.0,1.0,0.429,0.0,-0.077,0.0,-0.167,0.667,0.333,0.78,4,0.4,100,5,UX
46,5.122,4.807,4.955,0.938,1.0,1.0,1.0,0.429,0.0,-0.077,0.0,-0.167,0.667,0.333,0.84,4,0.4,100,5,UX
47,5.122,4.956,4.981,0.938,1.0,1.0,1.0,0.429,0.0,-0.077,0.0,-0.167,0.667,0.333,0.9,4,0.4,100,5,UX
48,5.122,4.956,5.006,0.938,1.0,1.0,1.0,0.429,0.0,-0.077,0.0,-0.167,0.667,0.333,0.91,4,0.4,100,5,UX
49,5.122,4.956,5.028,0.938,1.0,1.0,1.0,0.429,0.0,-0.077,0.0,-0.167,0.667,0.333,0.9,4,0.4,100,5,UX
