i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.297,-1.073,0.988,0.686,0.25,1.0,0.7,0.286,-0.045,-0.0,0.0,-0.167,0.488,0.1,0.003,4,0.4,300,15,1X+2X
1,3.515,-0.765,1.472,0.69,0.625,1.0,0.571,0.286,0.0,-0.0,0.0,-0.142,0.374,0.111,0.003,4,0.4,300,15,1X+2X
2,3.515,-0.725,1.682,0.69,0.625,1.0,0.571,0.286,0.0,-0.0,0.0,-0.142,0.374,0.111,0.007,4,0.4,300,15,1X+2X
3,3.931,-0.888,1.911,0.615,0.75,1.0,0.75,0.286,-0.053,-0.0,0.0,-0.042,0.499,0.125,0.003,4,0.4,300,15,1X+2X
4,4.268,-0.839,2.086,0.76,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,-0.062,0.41,0.0,0.003,4,0.4,300,15,1X+2X
5,4.268,-0.924,2.076,0.76,0.875,1.0,1.0,0.286,0.0,-0.0,0.0,-0.062,0.41,0.0,0.007,4,0.4,300,15,1X+2X
6,4.591,-0.898,2.211,0.887,1.0,1.0,1.0,0.286,-0.118,-0.0,0.0,-0.113,0.524,0.125,0.003,4,0.4,300,15,1X+2X
7,4.591,-0.966,2.344,0.887,1.0,1.0,1.0,0.286,-0.118,-0.0,0.0,-0.113,0.524,0.125,0.007,4,0.4,300,15,1X+2X
8,4.711,-0.655,2.473,0.781,1.0,1.0,1.0,0.429,-0.042,-0.0,0.0,-0.042,0.403,0.182,0.003,4,0.4,300,15,1X+2X
9,4.763,-0.718,2.461,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.149,0.658,0.2,0.003,4,0.4,300,15,1X+2X
10,4.897,-0.609,2.653,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.149,0.792,0.2,0.01,4,0.4,300,15,1X+2X
11,4.897,-0.593,2.684,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.149,0.792,0.2,0.023,4,0.4,300,15,1X+2X
12,4.897,-0.62,2.776,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.149,0.792,0.2,0.05,4,0.4,300,15,1X+2X
13,4.897,-0.504,2.826,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.149,0.792,0.2,0.107,4,0.4,300,15,1X+2X
14,4.897,-0.719,2.846,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.149,0.792,0.2,0.167,4,0.4,300,15,1X+2X
15,4.897,-0.626,2.901,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.149,0.792,0.2,0.22,4,0.4,300,15,1X+2X
16,4.897,-0.375,2.938,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.149,0.792,0.2,0.287,4,0.4,300,15,1X+2X
17,4.897,-0.632,2.9,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.149,0.792,0.2,0.36,4,0.4,300,15,1X+2X
18,4.897,-0.597,2.956,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.149,0.792,0.2,0.433,4,0.4,300,15,1X+2X
19,4.907,-0.49,2.943,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.149,0.792,0.211,0.003,4,0.4,300,15,1X+2X
20,4.907,-0.563,2.96,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.149,0.792,0.211,0.013,4,0.4,300,15,1X+2X
21,4.907,-0.458,2.991,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.149,0.792,0.211,0.03,4,0.4,300,15,1X+2X
22,4.943,-0.687,2.939,0.708,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.792,0.211,0.003,4,0.4,300,15,1X+2X
23,4.943,-0.496,2.969,0.708,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.792,0.211,0.01,4,0.4,300,15,1X+2X
24,4.943,-0.527,2.984,0.708,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.792,0.211,0.027,4,0.4,300,15,1X+2X
25,5.039,-0.774,2.889,0.708,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.888,0.211,0.06,4,0.4,300,15,1X+2X
26,5.039,-0.674,2.98,0.708,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.888,0.211,0.12,4,0.4,300,15,1X+2X
27,5.039,-0.713,2.947,0.708,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.888,0.211,0.18,4,0.4,300,15,1X+2X
28,5.039,-0.607,2.997,0.708,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.888,0.211,0.21,4,0.4,300,15,1X+2X
29,5.051,-0.531,2.967,0.708,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.888,0.222,0.113,4,0.4,300,15,1X+2X
30,5.051,-0.528,2.97,0.708,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.888,0.222,0.137,4,0.4,300,15,1X+2X
31,5.051,-0.862,2.979,0.708,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.888,0.222,0.18,4,0.4,300,15,1X+2X
32,5.051,-0.685,3.003,0.708,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.888,0.222,0.21,4,0.4,300,15,1X+2X
33,5.051,-0.767,2.94,0.708,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.888,0.222,0.27,4,0.4,300,15,1X+2X
34,5.051,-0.772,2.956,0.708,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.888,0.222,0.3,4,0.4,300,15,1X+2X
35,5.075,-0.679,2.946,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.888,0.211,0.007,4,0.4,300,15,1X+2X
36,5.075,-0.73,2.956,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.888,0.211,0.013,4,0.4,300,15,1X+2X
37,5.075,-0.799,2.989,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.888,0.211,0.03,4,0.4,300,15,1X+2X
38,5.075,-0.752,3.017,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.888,0.211,0.067,4,0.4,300,15,1X+2X
39,5.075,-0.86,2.978,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.888,0.211,0.127,4,0.4,300,15,1X+2X
40,5.087,-0.704,3.018,0.744,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.077,0.888,0.222,0.003,4,0.4,300,15,1X+2X
41,5.17,-0.836,2.936,0.789,1.0,1.0,1.0,0.429,-0.091,-0.0,0.0,-0.042,0.882,0.203,0.003,4,0.4,300,15,1X+2X
42,5.17,-0.934,3.018,0.789,1.0,1.0,1.0,0.429,-0.091,-0.0,0.0,-0.042,0.882,0.203,0.007,4,0.4,300,15,1X+2X
43,5.17,-0.614,3.002,0.789,1.0,1.0,1.0,0.429,-0.091,-0.0,0.0,-0.042,0.882,0.203,0.017,4,0.4,300,15,1X+2X
44,5.17,-0.744,3.042,0.789,1.0,1.0,1.0,0.429,-0.091,-0.0,0.0,-0.042,0.882,0.203,0.033,4,0.4,300,15,1X+2X
45,5.181,-0.626,3.043,0.747,1.0,1.0,1.0,0.429,-0.091,-0.0,0.0,0.0,0.882,0.213,0.003,4,0.4,300,15,1X+2X
46,5.181,-0.594,3.03,0.747,1.0,1.0,1.0,0.429,-0.091,-0.0,0.0,0.0,0.882,0.213,0.01,4,0.4,300,15,1X+2X
47,5.181,-0.54,3.053,0.747,1.0,1.0,1.0,0.429,-0.091,-0.0,0.0,0.0,0.882,0.213,0.027,4,0.4,300,15,1X+2X
48,5.181,-0.604,3.061,0.747,1.0,1.0,1.0,0.429,-0.091,-0.0,0.0,0.0,0.882,0.213,0.07,4,0.4,300,15,1X+2X
49,5.226,-0.648,3.068,0.789,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,-0.042,0.882,0.213,0.003,4,0.4,300,15,1X+2X
50,5.226,-0.566,3.081,0.789,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,-0.042,0.882,0.213,0.007,4,0.4,300,15,1X+2X
51,5.238,-0.697,3.131,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.225,0.003,4,0.4,300,15,1X+2X
52,5.238,-0.691,3.176,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.225,0.01,4,0.4,300,15,1X+2X
53,5.238,-0.547,3.115,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.225,0.023,4,0.4,300,15,1X+2X
54,5.238,-0.48,3.171,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.225,0.05,4,0.4,300,15,1X+2X
55,5.272,-0.748,3.129,0.747,1.0,1.0,1.0,0.429,-0.091,-0.0,0.0,0.0,0.882,0.305,0.003,4,0.4,300,15,1X+2X
56,5.272,-0.557,3.17,0.747,1.0,1.0,1.0,0.429,-0.091,-0.0,0.0,0.0,0.882,0.305,0.007,4,0.4,300,15,1X+2X
57,5.272,-0.642,3.171,0.747,1.0,1.0,1.0,0.429,-0.091,-0.0,0.0,0.0,0.882,0.305,0.013,4,0.4,300,15,1X+2X
58,5.334,-0.582,3.149,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.003,4,0.4,300,15,1X+2X
59,5.334,-0.762,3.171,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.007,4,0.4,300,15,1X+2X
60,5.334,-0.733,3.183,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.017,4,0.4,300,15,1X+2X
61,5.334,-0.42,3.223,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.047,4,0.4,300,15,1X+2X
62,5.334,-0.47,3.213,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.127,4,0.4,300,15,1X+2X
63,5.334,-0.454,3.239,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.217,4,0.4,300,15,1X+2X
64,5.334,-0.592,3.257,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.303,4,0.4,300,15,1X+2X
65,5.334,-0.285,3.321,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.393,4,0.4,300,15,1X+2X
66,5.334,-0.321,3.285,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.463,4,0.4,300,15,1X+2X
67,5.334,-0.158,3.355,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.527,4,0.4,300,15,1X+2X
68,5.334,-0.309,3.317,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.55,4,0.4,300,15,1X+2X
69,5.334,-0.481,3.276,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.55,4,0.4,300,15,1X+2X
70,5.334,-0.275,3.297,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.55,4,0.4,300,15,1X+2X
71,5.334,-0.357,3.233,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.55,4,0.4,300,15,1X+2X
72,5.334,-0.56,3.286,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.55,4,0.4,300,15,1X+2X
73,5.334,-0.432,3.259,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.55,4,0.4,300,15,1X+2X
74,5.334,-0.378,3.262,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.55,4,0.4,300,15,1X+2X
75,5.334,-0.623,3.178,0.747,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.322,0.55,4,0.4,300,15,1X+2X
76,5.349,-0.39,3.263,0.778,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.305,0.003,4,0.4,300,15,1X+2X
77,5.349,-0.352,3.235,0.778,1.0,1.0,1.0,0.429,-0.045,-0.0,0.0,0.0,0.882,0.305,0.007,4,0.4,300,15,1X+2X
78,5.399,-0.52,3.291,0.688,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.518,0.003,4,0.4,300,15,1X+2X
79,5.399,-0.32,3.268,0.688,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.518,0.01,4,0.4,300,15,1X+2X
80,5.399,-0.435,3.286,0.688,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.518,0.023,4,0.4,300,15,1X+2X
81,5.399,-0.502,3.273,0.688,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.518,0.053,4,0.4,300,15,1X+2X
82,5.399,-0.306,3.335,0.688,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.518,0.127,4,0.4,300,15,1X+2X
83,5.405,-0.411,3.271,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.492,0.007,4,0.4,300,15,1X+2X
84,5.405,-0.356,3.354,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.492,0.027,4,0.4,300,15,1X+2X
85,5.405,-0.229,3.371,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.492,0.073,4,0.4,300,15,1X+2X
86,5.405,-0.222,3.374,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.492,0.143,4,0.4,300,15,1X+2X
87,5.405,-0.362,3.328,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.492,0.217,4,0.4,300,15,1X+2X
88,5.405,-0.339,3.407,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.492,0.3,4,0.4,300,15,1X+2X
89,5.405,-0.352,3.416,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.492,0.383,4,0.4,300,15,1X+2X
90,5.405,-0.287,3.471,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.492,0.46,4,0.4,300,15,1X+2X
91,5.405,-0.161,3.473,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.492,0.527,4,0.4,300,15,1X+2X
92,5.405,-0.099,3.515,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.492,0.55,4,0.4,300,15,1X+2X
93,5.405,-0.266,3.408,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.492,0.55,4,0.4,300,15,1X+2X
94,5.405,-0.278,3.439,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.492,0.55,4,0.4,300,15,1X+2X
95,5.405,-0.159,3.435,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.492,0.55,4,0.4,300,15,1X+2X
96,5.405,-0.265,3.435,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.492,0.55,4,0.4,300,15,1X+2X
97,5.405,-0.076,3.469,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.492,0.55,4,0.4,300,15,1X+2X
98,5.405,-0.111,3.44,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.492,0.55,4,0.4,300,15,1X+2X
99,5.405,-0.215,3.486,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.693,0.492,0.55,4,0.4,300,15,1X+2X
