I,I_CONV,MAX_F,MIN_F,MEAN_F,MEDIAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE,SEL_SIZE
500,-1,4.105770903877115,-0.13592955957086397,1.7910617423629824,1.586993547435993,0.6867212263431008,0.2885,-0.5475,0.5212800262794328,0.13456666666666667,-0.03221750893524164,-0.01596794605633814,-0.002375,-0.0266084065240315,0.4530419356361351,0.33162074895325644,0.001,8,0.5,1000,50,NONE,150
500,-1,4.645909154411071,0.1582421826721048,2.399333565305918,2.2069419614411334,0.6990684666028414,0.316875,-0.31,0.5413421732254184,0.2198666666666658,-0.01441640063922463,-0.016401928515791087,-0.000625,-0.017760661560661573,0.44605159782797094,0.535333651698698,0.001,8,0.5,1000,50,NONE,150
500,-1,4.563754016838306,0.31497563004915935,2.487981197324521,2.352229387721459,0.7059325917138414,0.332125,-0.293,0.5510658696854587,0.22519999999999876,-0.01302455404572221,-0.01657032512946519,-0.0005,-0.014132963564213586,0.44880844615288,0.5620771325117457,0.001,8,0.5,1000,50,NONE,150
