I,I_CONV,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE,SEL_SIZE
500,-1,6.223612606901439,6.223612606901439,6.2236126069013284,0.7446428571428526,1.0,1.0,1.0,0.6666666666666636,0.0,0.0,0.0,0.0,0.9799839782066556,0.832319104885266,1.0,8,0.5,1000,50,UX,50
