i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.067,-1.794,0.354,0.729,0.5,0.5,0.591,0.143,0.0,-0.0,0.0,-0.062,0.667,0.0,0.003,4,0.4,300,15,1X+2X
1,3.067,-2.062,0.384,0.729,0.5,0.5,0.591,0.143,0.0,-0.0,0.0,-0.062,0.667,0.0,0.003,4,0.4,300,15,1X+2X
2,3.231,-1.79,0.301,0.875,1.0,0.5,0.833,0.143,-0.111,-0.056,0.0,-0.306,0.353,0.0,0.003,4,0.4,300,15,1X+2X
3,3.231,-2.031,0.219,0.875,1.0,0.5,0.833,0.143,-0.111,-0.056,0.0,-0.306,0.353,0.0,0.003,4,0.4,300,15,1X+2X
4,3.231,-2.421,0.317,0.875,1.0,0.5,0.833,0.143,-0.111,-0.056,0.0,-0.306,0.353,0.0,0.003,4,0.4,300,15,1X+2X
5,3.269,-2.057,0.257,0.722,0.5,0.5,1.0,0.0,-0.038,-0.0,0.0,-0.223,0.62,0.189,0.003,4,0.4,300,15,1X+2X
6,3.269,-1.729,0.234,0.722,0.5,0.5,1.0,0.0,-0.038,-0.0,0.0,-0.223,0.62,0.189,0.003,4,0.4,300,15,1X+2X
7,3.269,-2.223,0.192,0.722,0.5,0.5,1.0,0.0,-0.038,-0.0,0.0,-0.223,0.62,0.189,0.003,4,0.4,300,15,1X+2X
8,3.269,-1.834,0.241,0.722,0.5,0.5,1.0,0.0,-0.038,-0.0,0.0,-0.223,0.62,0.189,0.003,4,0.4,300,15,1X+2X
9,3.269,-1.716,0.235,0.722,0.5,0.5,1.0,0.0,-0.038,-0.0,0.0,-0.223,0.62,0.189,0.003,4,0.4,300,15,1X+2X
10,3.269,-2.257,0.221,0.722,0.5,0.5,1.0,0.0,-0.038,-0.0,0.0,-0.223,0.62,0.189,0.003,4,0.4,300,15,1X+2X
11,3.269,-2.093,0.247,0.722,0.5,0.5,1.0,0.0,-0.038,-0.0,0.0,-0.223,0.62,0.189,0.003,4,0.4,300,15,1X+2X
12,3.532,-1.782,0.329,0.816,0.625,1.0,1.0,0.0,0.0,-0.0,0.0,-0.167,0.257,0.0,0.003,4,0.4,300,15,1X+2X
