i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.654,-2.071,0.444,0.812,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,-0.1,0.364,0.0,0.003,4,0.4,300,15,1X+2X
1,3.654,-1.753,0.357,0.812,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,-0.1,0.364,0.0,0.003,4,0.4,300,15,1X+2X
2,3.654,-2.054,0.383,0.812,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,-0.1,0.364,0.0,0.003,4,0.4,300,15,1X+2X
3,3.654,-2.411,0.294,0.812,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,-0.1,0.364,0.0,0.003,4,0.4,300,15,1X+2X
4,3.654,-2.302,0.257,0.812,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,-0.1,0.364,0.0,0.003,4,0.4,300,15,1X+2X
5,3.654,-1.614,0.322,0.812,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,-0.1,0.364,0.0,0.003,4,0.4,300,15,1X+2X
6,3.654,-2.123,0.274,0.812,0.75,1.0,0.625,0.286,0.0,-0.083,0.0,-0.1,0.364,0.0,0.003,4,0.4,300,15,1X+2X
7,3.911,-2.576,0.281,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
8,3.911,-2.488,0.348,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
9,3.911,-2.496,0.204,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
10,3.911,-2.326,0.246,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
11,3.911,-2.098,0.104,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
12,3.911,-2.288,0.125,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
13,3.911,-1.823,0.049,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
14,3.911,-2.478,0.064,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
15,3.911,-1.842,0.217,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
16,3.911,-1.926,0.344,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
17,3.911,-2.285,0.325,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
18,3.911,-1.963,0.278,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
19,3.911,-1.838,0.274,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
20,3.911,-2.069,0.29,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
21,3.911,-2.368,0.234,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
22,3.911,-1.812,0.216,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
23,3.911,-1.681,0.186,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
24,3.911,-2.108,0.189,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
25,3.911,-2.364,0.19,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
26,3.911,-2.015,0.185,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
27,3.911,-2.145,0.056,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
28,3.911,-2.263,0.119,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
29,3.911,-1.766,0.178,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
30,3.911,-2.108,0.115,0.622,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.176,0.734,0.087,0.003,4,0.4,300,15,1X+2X
