0,3.487,-0.621,0.878,0.733,0.5,1.0,0.55,0.357,-0.067,-0.0,0.0,-0.15,0.42,0.143,0.007,4,0.5,300,5,UX
1,3.487,-0.165,1.392,0.733,0.5,1.0,0.55,0.357,-0.067,-0.0,0.0,-0.15,0.42,0.143,0.013,4,0.5,300,5,UX
2,3.835,0.378,1.889,0.733,0.625,1.0,0.55,0.571,-0.067,-0.0,0.0,-0.15,0.572,0.0,0.003,4,0.5,300,5,UX
3,3.835,0.742,2.31,0.733,0.625,1.0,0.55,0.571,-0.067,-0.0,0.0,-0.15,0.572,0.0,0.007,4,0.5,300,5,UX
4,3.845,1.388,2.636,0.733,0.5,1.0,0.727,0.357,-0.133,-0.0,0.0,-0.15,0.596,0.214,0.003,4,0.5,300,5,UX
5,4.153,1.785,2.927,0.9,0.75,1.0,1.0,0.286,-0.125,-0.0,0.0,-0.213,0.554,0.0,0.003,4,0.5,300,5,UX
6,4.532,2.307,3.162,0.691,0.75,1.0,1.0,0.286,-0.045,-0.0,0.0,-0.031,0.882,0.0,0.003,4,0.5,300,5,UX
7,4.532,2.558,3.346,0.691,0.75,1.0,1.0,0.286,-0.045,-0.0,0.0,-0.031,0.882,0.0,0.007,4,0.5,300,5,UX
8,4.532,2.821,3.53,0.691,0.75,1.0,1.0,0.286,-0.045,-0.0,0.0,-0.031,0.882,0.0,0.017,4,0.5,300,5,UX
9,4.665,3.035,3.698,0.887,0.875,1.0,1.0,0.571,-0.067,-0.0,0.0,-0.062,0.46,0.0,0.003,4,0.5,300,5,UX
10,4.889,3.218,3.83,0.9,0.875,1.0,1.0,0.357,-0.067,-0.0,0.0,-0.05,0.588,0.286,0.003,4,0.5,300,5,UX
11,4.889,3.346,3.979,0.9,0.875,1.0,1.0,0.357,-0.067,-0.0,0.0,-0.05,0.588,0.286,0.007,4,0.5,300,5,UX
12,4.889,3.492,4.093,0.9,0.875,1.0,1.0,0.357,-0.067,-0.0,0.0,-0.05,0.588,0.286,0.017,4,0.5,300,5,UX
13,5.064,3.618,4.219,0.908,0.875,1.0,1.0,0.643,0.0,-0.0,0.0,-0.237,0.875,0.0,0.003,4,0.5,300,5,UX
14,5.095,3.798,4.335,0.875,1.0,1.0,0.875,0.5,0.0,-0.0,0.0,-0.062,0.908,0.0,0.003,4,0.5,300,5,UX
15,5.095,3.882,4.441,0.875,1.0,1.0,0.875,0.5,0.0,-0.0,0.0,-0.062,0.908,0.0,0.007,4,0.5,300,5,UX
16,5.119,3.972,4.53,0.771,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.036,0.863,0.211,0.003,4,0.5,300,5,UX
17,5.119,4.103,4.614,0.771,1.0,1.0,1.0,0.357,-0.048,-0.0,0.0,-0.036,0.863,0.211,0.007,4,0.5,300,5,UX
18,5.121,4.259,4.702,0.786,1.0,1.0,1.0,0.357,-0.13,-0.0,0.0,0.0,0.858,0.251,0.003,4,0.5,300,5,UX
