i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,2.91,-2.359,0.241,0.629,0.75,0.5,0.625,0.0,0.0,-0.0,0.0,-0.201,0.606,0.0,0.01,4,0.4,100,5,1X+2X
1,3.036,-1.938,0.374,0.545,0.375,0.5,0.5,0.286,-0.042,-0.0,0.0,-0.05,0.695,0.227,0.01,4,0.4,100,5,1X+2X
2,3.036,-2.068,0.271,0.545,0.375,0.5,0.5,0.286,-0.042,-0.0,0.0,-0.05,0.695,0.227,0.01,4,0.4,100,5,1X+2X
3,3.084,-1.844,0.341,0.708,0.5,0.5,0.667,0.429,-0.083,-0.0,0.0,0.0,0.364,0.0,0.01,4,0.4,100,5,1X+2X
4,3.084,-1.955,0.292,0.708,0.5,0.5,0.667,0.429,-0.083,-0.0,0.0,0.0,0.364,0.0,0.01,4,0.4,100,5,1X+2X
5,3.084,-2.325,0.249,0.708,0.5,0.5,0.667,0.429,-0.083,-0.0,0.0,0.0,0.364,0.0,0.01,4,0.4,100,5,1X+2X
6,3.084,-1.711,0.276,0.708,0.5,0.5,0.667,0.429,-0.083,-0.0,0.0,0.0,0.364,0.0,0.01,4,0.4,100,5,1X+2X
7,4.027,-1.858,0.367,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
8,4.027,-1.303,0.405,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
9,4.027,-1.709,0.209,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
10,4.027,-1.913,0.153,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
11,4.027,-2.431,0.282,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
12,4.027,-1.537,0.384,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
13,4.027,-1.819,0.355,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
14,4.027,-1.791,0.052,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
15,4.027,-1.62,0.122,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
16,4.027,-2.254,0.195,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
17,4.027,-1.472,0.212,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
18,4.027,-2.439,0.264,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
19,4.027,-1.652,0.275,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
20,4.027,-1.595,0.219,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
21,4.027,-1.74,0.195,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
22,4.027,-1.482,0.183,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
23,4.027,-2.549,0.183,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
24,4.027,-1.911,0.282,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
25,4.027,-2.148,-0.024,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
26,4.027,-1.699,0.141,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
27,4.027,-1.922,0.202,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
28,4.027,-1.772,0.109,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
29,4.027,-1.4,0.194,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
30,4.027,-1.62,0.173,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
31,4.027,-1.785,0.323,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
32,4.027,-1.728,0.169,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
33,4.027,-1.66,0.259,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
34,4.027,-1.919,0.174,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
35,4.027,-1.61,0.158,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
36,4.027,-1.632,0.138,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
37,4.027,-1.318,0.412,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
38,4.027,-1.47,0.197,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
39,4.027,-1.416,0.189,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
40,4.027,-1.509,0.306,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
41,4.027,-1.746,0.098,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
42,4.027,-1.909,0.356,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
43,4.027,-1.461,0.367,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
44,4.027,-1.683,0.2,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
45,4.027,-1.233,0.294,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
46,4.027,-1.351,0.361,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
47,4.027,-1.257,0.186,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
48,4.027,-2.58,0.212,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
49,4.027,-1.764,0.279,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
50,4.027,-1.553,0.322,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
51,4.027,-1.655,0.246,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
52,4.027,-1.378,0.392,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
53,4.027,-1.344,0.187,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
54,4.027,-1.503,0.292,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
55,4.027,-1.766,0.208,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
56,4.027,-1.782,0.261,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
57,4.027,-1.197,0.167,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
58,4.027,-1.56,0.181,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
59,4.027,-1.731,0.216,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
60,4.027,-1.488,0.292,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
61,4.027,-1.677,0.312,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
62,4.027,-1.33,0.29,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
63,4.027,-1.524,0.382,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
64,4.027,-1.483,0.362,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
65,4.027,-1.191,0.196,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
66,4.027,-1.404,0.299,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
67,4.027,-1.041,0.247,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
68,4.027,-1.586,0.441,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
69,4.027,-1.584,0.233,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
70,4.027,-1.396,0.239,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
71,4.027,-1.977,0.318,0.875,0.75,1.0,0.812,0.214,0.0,-0.0,0.0,-0.125,0.5,0.0,0.01,4,0.4,100,5,1X+2X
