i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.267,0.207,1.245,0.893,0.875,0.5,1.0,0.214,-0.1,-0.0,0.0,-0.351,0.236,0.0,0.002,4,0.4,500,25,UX
1,3.495,0.791,1.909,0.833,0.5,1.0,0.562,0.071,-0.077,-0.077,0.0,-0.167,0.667,0.182,0.002,4,0.4,500,25,UX
2,4.094,1.496,2.411,0.804,0.75,1.0,0.75,0.429,-0.059,-0.059,0.0,-0.304,0.368,0.415,0.002,4,0.4,500,25,UX
3,4.094,2.026,2.749,0.804,0.75,1.0,0.75,0.429,-0.059,-0.059,0.0,-0.304,0.368,0.415,0.004,4,0.4,500,25,UX
4,4.094,2.354,3.011,0.804,0.75,1.0,0.75,0.429,-0.059,-0.059,0.0,-0.304,0.368,0.415,0.008,4,0.4,500,25,UX
5,4.362,2.661,3.235,0.804,0.75,1.0,0.75,0.571,-0.059,-0.059,0.0,-0.179,0.368,0.415,0.002,4,0.4,500,25,UX
6,4.386,2.863,3.424,1.0,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.196,0.296,0.0,0.002,4,0.4,500,25,UX
7,4.493,3.05,3.616,0.781,0.875,1.0,1.0,0.214,0.0,-0.0,0.0,-0.171,0.683,0.111,0.002,4,0.4,500,25,UX
8,4.649,3.246,3.786,0.845,0.875,1.0,1.0,0.214,-0.048,-0.0,0.0,-0.143,0.694,0.211,0.002,4,0.4,500,25,UX
9,4.649,3.405,3.935,0.845,0.875,1.0,1.0,0.214,-0.048,-0.0,0.0,-0.143,0.694,0.211,0.004,4,0.4,500,25,UX
10,4.895,3.586,4.077,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.146,0.613,0.0,0.002,4,0.4,500,25,UX
11,4.895,3.742,4.202,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.146,0.613,0.0,0.004,4,0.4,500,25,UX
12,4.895,3.912,4.31,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.146,0.613,0.0,0.008,4,0.4,500,25,UX
13,4.895,4.063,4.401,1.0,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.146,0.613,0.0,0.018,4,0.4,500,25,UX
14,5.089,4.147,4.502,0.893,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.268,0.701,0.335,0.002,4,0.4,500,25,UX
15,5.089,4.248,4.585,0.893,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.268,0.701,0.335,0.004,4,0.4,500,25,UX
16,5.089,4.362,4.655,0.893,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.268,0.701,0.335,0.008,4,0.4,500,25,UX
17,5.089,4.419,4.721,0.893,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.268,0.701,0.335,0.018,4,0.4,500,25,UX
18,5.194,4.525,4.786,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.15,0.69,0.154,0.002,4,0.4,500,25,UX
19,5.194,4.576,4.84,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.15,0.69,0.154,0.004,4,0.4,500,25,UX
20,5.194,4.641,4.885,1.0,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.15,0.69,0.154,0.008,4,0.4,500,25,UX
21,5.328,4.691,4.927,0.95,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.05,0.69,0.167,0.002,4,0.4,500,25,UX
22,5.328,4.738,4.969,0.95,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.05,0.69,0.167,0.004,4,0.4,500,25,UX
23,5.328,4.818,5.011,0.95,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.05,0.69,0.167,0.01,4,0.4,500,25,UX
24,5.328,4.871,5.049,0.95,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.05,0.69,0.167,0.024,4,0.4,500,25,UX
25,5.328,4.895,5.082,0.95,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.05,0.69,0.167,0.052,4,0.4,500,25,UX
26,5.328,4.896,5.116,0.95,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.05,0.69,0.167,0.106,4,0.4,500,25,UX
27,5.328,4.906,5.151,0.95,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.05,0.69,0.167,0.176,4,0.4,500,25,UX
