i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.328,0.191,1.154,0.726,0.5,1.0,0.571,0.286,0.0,-0.0,0.0,-0.259,0.37,0.133,0.002,4,0.4,500,25,1X+2X
1,3.339,0.838,1.876,0.792,0.5,1.0,0.667,0.214,0.0,-0.0,0.0,-0.083,0.25,0.0,0.002,4,0.4,500,25,1X+2X
2,3.87,1.479,2.395,0.699,0.5,1.0,1.0,0.286,0.0,-0.1,0.0,0.0,0.316,0.17,0.002,4,0.4,500,25,1X+2X
3,3.915,2.023,2.756,0.835,0.625,1.0,0.786,0.286,-0.048,-0.0,0.0,-0.125,0.275,0.28,0.002,4,0.4,500,25,1X+2X
4,4.322,2.412,3.066,0.835,0.875,1.0,0.786,0.357,-0.043,-0.0,0.0,-0.028,0.31,0.229,0.002,4,0.4,500,25,1X+2X
5,4.414,2.687,3.307,0.83,1.0,1.0,1.0,0.286,-0.043,-0.0,0.0,-0.078,0.419,0.0,0.002,4,0.4,500,25,1X+2X
6,4.668,2.913,3.5,0.812,1.0,1.0,1.0,0.571,0.0,-0.048,0.0,-0.062,0.289,0.105,0.002,4,0.4,500,25,1X+2X
7,4.668,3.119,3.694,0.812,1.0,1.0,1.0,0.571,0.0,-0.048,0.0,-0.062,0.289,0.105,0.004,4,0.4,500,25,1X+2X
8,4.668,3.339,3.875,0.812,1.0,1.0,1.0,0.571,0.0,-0.048,0.0,-0.062,0.289,0.105,0.008,4,0.4,500,25,1X+2X
9,4.71,3.523,4.031,0.792,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.09,0.342,0.167,0.002,4,0.4,500,25,1X+2X
10,4.946,3.706,4.167,0.875,1.0,1.0,1.0,0.357,0.0,-0.0,0.0,-0.081,0.51,0.286,0.002,4,0.4,500,25,1X+2X
11,4.982,3.839,4.298,0.825,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.031,0.388,0.3,0.002,4,0.4,500,25,1X+2X
12,4.982,3.986,4.415,0.825,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.031,0.388,0.3,0.004,4,0.4,500,25,1X+2X
13,4.995,4.119,4.511,0.737,1.0,1.0,1.0,0.429,0.0,-0.05,0.0,0.0,0.585,0.294,0.002,4,0.4,500,25,1X+2X
14,4.995,4.238,4.602,0.737,1.0,1.0,1.0,0.429,0.0,-0.05,0.0,0.0,0.585,0.294,0.006,4,0.4,500,25,1X+2X
15,5.003,4.349,4.679,0.825,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.031,0.41,0.3,0.004,4,0.4,500,25,1X+2X
16,5.03,4.451,4.754,0.812,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.156,0.457,0.417,0.002,4,0.4,500,25,1X+2X
17,5.03,4.536,4.821,0.812,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.156,0.457,0.417,0.006,4,0.4,500,25,1X+2X
18,5.039,4.622,4.881,0.75,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.031,0.457,0.364,0.002,4,0.4,500,25,1X+2X
19,5.057,4.683,4.936,0.719,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.457,0.381,0.002,4,0.4,500,25,1X+2X
20,5.073,4.762,4.972,0.799,1.0,1.0,1.0,0.571,0.0,-0.05,0.0,0.0,0.585,0.167,0.002,4,0.4,500,25,1X+2X
21,5.073,4.838,4.996,0.799,1.0,1.0,1.0,0.571,0.0,-0.05,0.0,0.0,0.585,0.167,0.004,4,0.4,500,25,1X+2X
22,5.131,4.946,5.013,0.781,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.156,0.572,0.435,0.004,4,0.4,500,25,1X+2X
23,5.154,4.982,5.023,0.875,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.031,0.511,0.3,0.002,4,0.4,500,25,1X+2X
24,5.154,4.992,5.033,0.875,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,-0.031,0.511,0.3,0.008,4,0.4,500,25,1X+2X
25,5.17,4.995,5.045,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.511,0.316,0.004,4,0.4,500,25,1X+2X
26,5.17,5.003,5.06,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.511,0.316,0.008,4,0.4,500,25,1X+2X
27,5.17,5.028,5.076,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.511,0.316,0.024,4,0.4,500,25,1X+2X
28,5.17,5.03,5.097,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.511,0.316,0.06,4,0.4,500,25,1X+2X
29,5.195,5.039,5.113,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,0.136,4,0.4,500,25,1X+2X
30,5.195,5.048,5.131,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,0.244,4,0.4,500,25,1X+2X
31,5.195,5.057,5.146,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,0.38,4,0.4,500,25,1X+2X
32,5.195,5.073,5.159,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,0.56,4,0.4,500,25,1X+2X
33,5.195,5.123,5.168,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,0.714,4,0.4,500,25,1X+2X
34,5.195,5.154,5.173,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,0.862,4,0.4,500,25,1X+2X
35,5.195,5.154,5.178,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,0.966,4,0.4,500,25,1X+2X
36,5.195,5.17,5.181,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,1.0,4,0.4,500,25,1X+2X
37,5.195,5.17,5.186,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,1.0,4,0.4,500,25,1X+2X
38,5.195,5.17,5.19,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,1.0,4,0.4,500,25,1X+2X
39,5.195,5.17,5.193,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,1.0,4,0.4,500,25,1X+2X
40,5.195,5.195,5.195,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,1.0,4,0.4,500,25,1X+2X
41,5.195,5.195,5.195,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,1.0,4,0.4,500,25,1X+2X
42,5.195,5.195,5.195,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,1.0,4,0.4,500,25,1X+2X
43,5.195,5.195,5.195,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,1.0,4,0.4,500,25,1X+2X
44,5.195,5.195,5.195,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,1.0,4,0.4,500,25,1X+2X
45,5.195,5.195,5.195,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,1.0,4,0.4,500,25,1X+2X
46,5.195,5.195,5.195,0.844,1.0,1.0,1.0,0.5,0.0,-0.0,0.0,0.0,0.536,0.316,1.0,4,0.4,500,25,1X+2X
