i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.319,-0.548,0.882,0.708,0.75,0.5,0.438,0.214,0.0,-0.0,0.0,-0.196,0.794,0.111,0.004,4,0.4,500,25,1X+2X
1,3.666,0.107,1.489,0.695,0.875,1.0,0.625,0.214,0.0,-0.0,0.0,-0.217,0.357,0.118,0.002,4,0.4,500,25,1X+2X
2,3.731,0.542,2.045,0.713,1.0,1.0,0.7,0.143,0.0,-0.0,0.0,-0.125,0.3,0.0,0.002,4,0.4,500,25,1X+2X
3,4.114,1.403,2.511,0.845,0.75,1.0,0.85,0.286,0.0,-0.0,0.0,-0.357,0.559,0.18,0.002,4,0.4,500,25,1X+2X
4,4.114,1.894,2.876,0.845,0.75,1.0,0.85,0.286,0.0,-0.0,0.0,-0.357,0.559,0.18,0.004,4,0.4,500,25,1X+2X
5,4.219,2.375,3.171,0.735,0.75,1.0,1.0,0.357,0.0,-0.0,0.0,-0.134,0.406,0.105,0.002,4,0.4,500,25,1X+2X
6,4.54,2.764,3.444,0.929,1.0,1.0,1.0,0.286,0.0,-0.0,0.0,-0.398,0.532,0.192,0.002,4,0.4,500,25,1X+2X
7,4.92,2.976,3.652,0.829,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.273,0.723,0.213,0.002,4,0.4,500,25,1X+2X
8,4.92,3.266,3.855,0.829,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.273,0.723,0.213,0.006,4,0.4,500,25,1X+2X
9,4.92,3.45,4.044,0.829,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.273,0.723,0.213,0.016,4,0.4,500,25,1X+2X
10,4.983,3.641,4.188,0.729,1.0,1.0,1.0,0.571,0.0,-0.048,0.0,-0.086,0.486,0.33,0.002,4,0.4,500,25,1X+2X
11,4.983,3.845,4.336,0.729,1.0,1.0,1.0,0.571,0.0,-0.048,0.0,-0.086,0.486,0.33,0.006,4,0.4,500,25,1X+2X
12,5.004,3.991,4.469,0.579,1.0,1.0,1.0,0.429,0.0,-0.0,0.0,-0.086,0.77,0.312,0.002,4,0.4,500,25,1X+2X
13,5.127,4.132,4.594,0.623,0.75,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.16,0.002,4,0.4,500,25,1X+2X
14,5.127,4.308,4.707,0.623,0.75,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.16,0.004,4,0.4,500,25,1X+2X
15,5.146,4.425,4.805,0.726,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.17,0.778,0.24,0.004,4,0.4,500,25,1X+2X
16,5.241,4.56,4.883,0.696,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,0.0,0.592,0.382,0.002,4,0.4,500,25,1X+2X
17,5.26,4.651,4.943,0.669,1.0,1.0,1.0,0.571,0.0,-0.091,0.0,-0.062,0.908,0.265,0.002,4,0.4,500,25,1X+2X
18,5.26,4.765,4.995,0.669,1.0,1.0,1.0,0.571,0.0,-0.091,0.0,-0.062,0.908,0.265,0.004,4,0.4,500,25,1X+2X
19,5.484,4.877,5.041,0.69,1.0,1.0,1.0,0.571,0.0,-0.0,0.0,-0.134,0.956,0.4,0.002,4,0.4,500,25,1X+2X
20,5.551,4.92,5.078,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.098,0.947,0.333,0.002,4,0.4,500,25,1X+2X
21,5.551,4.924,5.125,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.098,0.947,0.333,0.004,4,0.4,500,25,1X+2X
22,5.551,4.983,5.18,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.098,0.947,0.333,0.01,4,0.4,500,25,1X+2X
23,5.551,5.041,5.229,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.098,0.947,0.333,0.02,4,0.4,500,25,1X+2X
24,5.551,5.083,5.277,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.098,0.947,0.333,0.046,4,0.4,500,25,1X+2X
25,5.551,5.085,5.333,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.098,0.947,0.333,0.112,4,0.4,500,25,1X+2X
26,5.551,5.129,5.38,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.098,0.947,0.333,0.178,4,0.4,500,25,1X+2X
27,5.565,5.157,5.431,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.098,0.947,0.348,0.004,4,0.4,500,25,1X+2X
28,5.565,5.241,5.465,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.098,0.947,0.348,0.008,4,0.4,500,25,1X+2X
29,5.565,5.28,5.492,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.098,0.947,0.348,0.02,4,0.4,500,25,1X+2X
30,5.565,5.347,5.512,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.098,0.947,0.348,0.05,4,0.4,500,25,1X+2X
31,5.565,5.364,5.531,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.098,0.947,0.348,0.122,4,0.4,500,25,1X+2X
32,5.592,5.478,5.548,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.098,0.947,0.375,0.002,4,0.4,500,25,1X+2X
33,5.592,5.502,5.556,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.098,0.947,0.375,0.004,4,0.4,500,25,1X+2X
34,5.592,5.551,5.559,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.098,0.947,0.375,0.008,4,0.4,500,25,1X+2X
35,5.592,5.551,5.562,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.098,0.947,0.375,0.02,4,0.4,500,25,1X+2X
36,5.609,5.551,5.567,0.623,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.391,0.002,4,0.4,500,25,1X+2X
37,5.609,5.551,5.571,0.623,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.391,0.006,4,0.4,500,25,1X+2X
38,5.609,5.565,5.575,0.623,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.391,0.018,4,0.4,500,25,1X+2X
39,5.609,5.565,5.58,0.623,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.391,0.046,4,0.4,500,25,1X+2X
40,5.609,5.565,5.585,0.623,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.391,0.108,4,0.4,500,25,1X+2X
41,5.609,5.565,5.591,0.623,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.391,0.222,4,0.4,500,25,1X+2X
42,5.609,5.565,5.596,0.623,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.391,0.346,4,0.4,500,25,1X+2X
43,5.609,5.581,5.6,0.623,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.391,0.496,4,0.4,500,25,1X+2X
44,5.609,5.592,5.603,0.623,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.391,0.638,4,0.4,500,25,1X+2X
45,5.609,5.592,5.606,0.623,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.391,0.796,4,0.4,500,25,1X+2X
46,5.609,5.592,5.607,0.623,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.391,0.916,4,0.4,500,25,1X+2X
47,5.609,5.609,5.609,0.623,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.391,1.0,4,0.4,500,25,1X+2X
48,5.624,5.609,5.609,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.002,4,0.4,500,25,1X+2X
49,5.624,5.609,5.609,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.004,4,0.4,500,25,1X+2X
50,5.624,5.609,5.609,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.01,4,0.4,500,25,1X+2X
51,5.624,5.609,5.609,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.026,4,0.4,500,25,1X+2X
52,5.624,5.609,5.61,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.066,4,0.4,500,25,1X+2X
53,5.624,5.609,5.611,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.148,4,0.4,500,25,1X+2X
54,5.624,5.609,5.612,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.254,4,0.4,500,25,1X+2X
55,5.624,5.609,5.614,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.382,4,0.4,500,25,1X+2X
56,5.624,5.609,5.617,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.54,4,0.4,500,25,1X+2X
57,5.624,5.609,5.619,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.692,4,0.4,500,25,1X+2X
58,5.624,5.609,5.621,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.844,4,0.4,500,25,1X+2X
59,5.624,5.609,5.623,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.938,4,0.4,500,25,1X+2X
60,5.624,5.624,5.624,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.994,4,0.4,500,25,1X+2X
61,5.624,5.624,5.624,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.996,4,0.4,500,25,1X+2X
62,5.624,5.624,5.624,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.996,4,0.4,500,25,1X+2X
63,5.624,5.624,5.624,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.996,4,0.4,500,25,1X+2X
64,5.624,5.624,5.624,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.996,4,0.4,500,25,1X+2X
65,5.624,5.624,5.624,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.996,4,0.4,500,25,1X+2X
66,5.624,5.624,5.624,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.996,4,0.4,500,25,1X+2X
67,5.624,5.624,5.624,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.996,4,0.4,500,25,1X+2X
68,5.624,5.624,5.624,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.998,4,0.4,500,25,1X+2X
69,5.624,5.624,5.624,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.996,4,0.4,500,25,1X+2X
70,5.624,5.624,5.624,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.998,4,0.4,500,25,1X+2X
71,5.624,5.624,5.624,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.998,4,0.4,500,25,1X+2X
72,5.624,5.624,5.624,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.998,4,0.4,500,25,1X+2X
73,5.624,5.624,5.624,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.996,4,0.4,500,25,1X+2X
74,5.624,5.624,5.624,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.994,4,0.4,500,25,1X+2X
75,5.624,5.624,5.624,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.994,4,0.4,500,25,1X+2X
76,5.624,5.624,5.624,0.654,1.0,1.0,1.0,0.714,0.0,-0.0,0.0,-0.067,0.947,0.375,0.996,4,0.4,500,25,1X+2X
