i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.182,-0.864,1.161,0.698,0.375,1.0,1.0,0.0,0.0,-0.0,0.0,-0.302,0.411,0.0,0.003,4,0.4,300,15,1X+2X
1,3.588,-0.776,1.535,0.64,0.75,0.5,1.0,0.214,0.0,-0.0,0.0,-0.203,0.473,0.214,0.003,4,0.4,300,15,1X+2X
2,3.618,-0.987,1.774,0.887,0.75,1.0,0.85,0.143,0.0,-0.0,0.0,-0.25,0.237,0.0,0.003,4,0.4,300,15,1X+2X
3,3.881,-0.762,1.932,0.812,0.625,1.0,1.0,0.071,0.0,-0.0,0.0,-0.357,0.507,0.222,0.003,4,0.4,300,15,1X+2X
4,4.08,-0.661,2.044,0.658,1.0,0.5,1.0,0.214,0.0,-0.0,0.0,-0.176,0.884,0.0,0.003,4,0.4,300,15,1X+2X
5,4.184,-0.646,2.135,0.817,0.75,1.0,1.0,0.143,-0.045,-0.0,0.0,-0.162,0.491,0.19,0.01,4,0.4,300,15,1X+2X
6,4.184,-0.839,2.204,0.817,0.75,1.0,1.0,0.143,-0.045,-0.0,0.0,-0.162,0.491,0.19,0.017,4,0.4,300,15,1X+2X
7,4.373,-0.767,2.354,0.763,1.0,1.0,1.0,0.143,0.0,-0.0,0.0,-0.277,0.605,0.139,0.003,4,0.4,300,15,1X+2X
8,4.625,-0.489,2.479,0.83,1.0,1.0,1.0,0.071,0.0,-0.0,0.0,-0.241,0.729,0.235,0.003,4,0.4,300,15,1X+2X
9,4.625,-0.74,2.494,0.83,1.0,1.0,1.0,0.071,0.0,-0.0,0.0,-0.241,0.729,0.235,0.007,4,0.4,300,15,1X+2X
10,4.625,-0.45,2.607,0.83,1.0,1.0,1.0,0.071,0.0,-0.0,0.0,-0.241,0.729,0.235,0.013,4,0.4,300,15,1X+2X
11,4.625,-0.819,2.605,0.83,1.0,1.0,1.0,0.071,0.0,-0.0,0.0,-0.241,0.729,0.235,0.027,4,0.4,300,15,1X+2X
