I,I_CONV,MAX_F,MIN_F,MEAN_F,MEDIAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE,SEL_SIZE
500,-1,5.980419548267454,0.45512333325952264,5.035141302238351,5.980419548267454,0.7025913961038904,0.8185625,0.669,0.8626341498199083,0.3966666666666619,-0.0015310910055617046,-0.0029314702182035193,-0.00175,-0.033465467171717146,0.8244508392313976,0.8009137788119276,0.8,8,0.5,1000,50,1X+2X,50
500,-1,5.981862519124188,0.7186017770993849,5.140391777295226,5.981862519124188,0.7492966765872905,0.8425,0.737,0.886113000963828,0.40026666666666194,-0.0012291989751283669,-0.0033469674014669055,-0.00025,-0.21697568091630798,0.8760787515956652,0.8709385287746993,0.8,8,0.5,1000,50,1X+2X,50
