i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.464,-3.051,0.466,0.825,0.75,0.5,0.769,0.286,-0.133,-0.0,0.0,-0.279,0.746,0.0,0.002,4,0.4,1000,50,1X+2X
1,3.464,-2.8,0.454,0.825,0.75,0.5,0.769,0.286,-0.133,-0.0,0.0,-0.279,0.746,0.0,0.002,4,0.4,1000,50,1X+2X
2,3.487,-2.642,0.484,0.792,0.625,1.0,0.545,0.214,0.0,-0.077,0.0,0.0,0.388,0.0,0.002,4,0.4,1000,50,1X+2X
3,3.586,-2.351,0.48,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
4,3.586,-2.456,0.458,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
5,3.586,-2.84,0.433,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
6,3.586,-2.189,0.521,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
7,3.586,-2.568,0.432,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
8,3.586,-3.291,0.371,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
9,3.586,-2.752,0.437,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
10,3.586,-2.045,0.428,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
11,3.586,-2.885,0.45,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
12,3.586,-2.308,0.393,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
13,3.586,-2.834,0.443,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
14,3.586,-2.465,0.476,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
15,3.586,-2.304,0.437,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
16,3.586,-2.177,0.381,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
17,3.586,-2.488,0.49,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
18,3.586,-2.612,0.412,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
19,3.586,-2.268,0.453,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
20,3.586,-2.333,0.407,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
21,3.586,-2.304,0.508,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
22,3.586,-2.24,0.482,0.696,0.625,0.5,1.0,0.357,0.0,-0.04,0.0,-0.192,0.552,0.087,0.002,4,0.4,1000,50,1X+2X
23,3.627,-2.23,0.493,0.839,0.375,1.0,1.0,0.0,-0.059,-0.0,0.0,-0.149,0.487,0.133,0.002,4,0.4,1000,50,1X+2X
24,3.627,-2.116,0.427,0.839,0.375,1.0,1.0,0.0,-0.059,-0.0,0.0,-0.149,0.487,0.133,0.002,4,0.4,1000,50,1X+2X
25,3.627,-2.663,0.449,0.839,0.375,1.0,1.0,0.0,-0.059,-0.0,0.0,-0.149,0.487,0.133,0.002,4,0.4,1000,50,1X+2X
