i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.51,-2.365,0.393,0.783,0.875,0.5,1.0,0.143,0.0,-0.04,0.0,-0.239,0.327,0.161,0.001,4,0.4,1000,50,1X+2X
1,3.51,-2.417,0.402,0.783,0.875,0.5,1.0,0.143,0.0,-0.04,0.0,-0.239,0.327,0.161,0.001,4,0.4,1000,50,1X+2X
2,3.51,-2.108,0.333,0.783,0.875,0.5,1.0,0.143,0.0,-0.04,0.0,-0.239,0.327,0.161,0.001,4,0.4,1000,50,1X+2X
3,3.51,-2.129,0.292,0.783,0.875,0.5,1.0,0.143,0.0,-0.04,0.0,-0.239,0.327,0.161,0.001,4,0.4,1000,50,1X+2X
4,3.654,-3.174,0.211,0.75,0.625,1.0,1.0,0.143,0.0,-0.0,0.0,-0.385,0.286,0.235,0.001,4,0.4,1000,50,1X+2X
5,3.654,-2.177,0.225,0.75,0.625,1.0,1.0,0.143,0.0,-0.0,0.0,-0.385,0.286,0.235,0.001,4,0.4,1000,50,1X+2X
6,3.654,-2.621,0.203,0.75,0.625,1.0,1.0,0.143,0.0,-0.0,0.0,-0.385,0.286,0.235,0.001,4,0.4,1000,50,1X+2X
7,3.654,-2.002,0.239,0.75,0.625,1.0,1.0,0.143,0.0,-0.0,0.0,-0.385,0.286,0.235,0.001,4,0.4,1000,50,1X+2X
8,4.113,-2.916,0.227,0.938,0.875,1.0,0.864,0.143,-0.091,-0.091,0.0,-0.125,0.401,0.2,0.001,4,0.4,1000,50,1X+2X
9,4.113,-2.636,0.263,0.938,0.875,1.0,0.864,0.143,-0.091,-0.091,0.0,-0.125,0.401,0.2,0.001,4,0.4,1000,50,1X+2X
10,4.113,-2.291,0.208,0.938,0.875,1.0,0.864,0.143,-0.091,-0.091,0.0,-0.125,0.401,0.2,0.001,4,0.4,1000,50,1X+2X
11,4.113,-2.333,0.184,0.938,0.875,1.0,0.864,0.143,-0.091,-0.091,0.0,-0.125,0.401,0.2,0.001,4,0.4,1000,50,1X+2X
12,4.113,-2.6,0.22,0.938,0.875,1.0,0.864,0.143,-0.091,-0.091,0.0,-0.125,0.401,0.2,0.001,4,0.4,1000,50,1X+2X
