i,MAX_F,MIN_F,MEAN_F,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,EQ_INDIV,INDIV_SIZE,L_RATE,POP_SIZE,E_SIZE,X_TYPE
0,3.884,-0.54,0.903,0.923,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.324,0.466,0.176,0.004,4,0.4,500,25,1X+2X
1,3.884,0.003,1.489,0.923,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.324,0.466,0.176,0.008,4,0.4,500,25,1X+2X
2,3.884,0.562,2.087,0.923,1.0,0.5,1.0,0.143,0.0,-0.0,0.0,-0.324,0.466,0.176,0.016,4,0.4,500,25,1X+2X
3,4.017,1.242,2.581,0.774,0.875,1.0,0.833,0.214,0.0,-0.0,0.0,-0.119,0.44,0.0,0.002,4,0.4,500,25,1X+2X
4,4.201,1.858,2.972,0.867,0.875,1.0,0.85,0.214,0.0,-0.0,0.0,-0.15,0.391,0.154,0.002,4,0.4,500,25,1X+2X
5,4.253,2.421,3.267,0.76,0.875,1.0,0.833,0.286,0.0,-0.0,0.0,-0.217,0.48,0.235,0.002,4,0.4,500,25,1X+2X
6,4.283,2.785,3.516,0.875,1.0,1.0,0.833,0.143,0.0,-0.0,0.0,-0.25,0.5,0.182,0.002,4,0.4,500,25,1X+2X
7,4.602,3.071,3.718,0.875,1.0,1.0,0.85,0.143,0.0,-0.0,0.0,-0.217,0.643,0.308,0.002,4,0.4,500,25,1X+2X
8,4.602,3.277,3.889,0.875,1.0,1.0,0.85,0.143,0.0,-0.0,0.0,-0.217,0.643,0.308,0.006,4,0.4,500,25,1X+2X
9,4.642,3.528,4.04,0.817,1.0,1.0,0.85,0.357,0.0,-0.0,0.0,-0.1,0.551,0.167,0.002,4,0.4,500,25,1X+2X
10,4.68,3.77,4.178,0.917,1.0,1.0,0.864,0.357,0.0,-0.0,0.0,-0.367,0.545,0.364,0.002,4,0.4,500,25,1X+2X
11,4.68,3.888,4.296,0.917,1.0,1.0,0.864,0.357,0.0,-0.0,0.0,-0.367,0.545,0.364,0.006,4,0.4,500,25,1X+2X
12,4.753,4.054,4.389,0.917,1.0,1.0,0.864,0.357,0.0,-0.0,0.0,-0.15,0.458,0.308,0.002,4,0.4,500,25,1X+2X
13,4.842,4.125,4.465,0.917,1.0,1.0,0.864,0.429,0.0,-0.0,0.0,-0.167,0.6,0.2,0.002,4,0.4,500,25,1X+2X
14,4.842,4.234,4.522,0.917,1.0,1.0,0.864,0.429,0.0,-0.0,0.0,-0.167,0.6,0.2,0.006,4,0.4,500,25,1X+2X
